"","number","area","year","species","type","InpN","lenbin","obs_value","label","pred_value","nll","pearson"
"6419",1,1,36,"Polar_cod",0,1000,4,0.250370029602368,"survey",0.00805664,-860.383,2.69960630430625
"6420",1,1,36,"Polar_cod",0,1000,5,0.000500040003200256,"survey",1.18554e-08,-5.32526,4.59236445366069
"6421",1,1,37,"Polar_cod",0,1000,1,1e-05,"survey",0.563296,0.10939,-0.75051715515205
"6422",1,1,37,"Polar_cod",0,1000,2,0.015621874624955,"survey",0.316534,47.0024,-0.534846927403198
"6423",1,1,37,"Polar_cod",0,1000,3,0.744179301516182,"survey",0.108785,-1430.99,1.92645472825212
"6424",1,1,37,"Polar_cod",0,1000,4,0.239728767452094,"survey",0.0113849,-730.507,2.14005405031323
"6425",1,1,37,"Polar_cod",0,1000,5,0.000470056406768812,"survey",1.26423e-08,-4.94666,4.18047133468428
"6426",1,1,38,"Polar_cod",0,1000,1,1e-05,"survey",0.851053,0.113516,-0.922514498594738
"6427",1,1,38,"Polar_cod",0,1000,2,0.0129903897116914,"survey",0.139288,30.8175,-0.338406177206016
"6428",1,1,38,"Polar_cod",0,1000,3,0.747262417872536,"survey",0.00914797,-3290.11,7.71722816152232
"6429",1,1,38,"Polar_cod",0,1000,4,0.239217176515295,"survey",0.000511261,-1470.77,10.5570322700385
"6430",1,1,38,"Polar_cod",0,1000,5,0.000530015900477014,"survey",4.34523e-10,-7.42773,25.4262409323714
"6431",1,1,39,"Polar_cod",0,1000,1,1e-05,"survey",0.726217,0.11193,-0.852171931090024
"6432",1,1,39,"Polar_cod",0,1000,2,0.0138902778055561,"survey",0.242368,39.716,-0.464094285487757
"6433",1,1,39,"Polar_cod",0,1000,3,0.765235304706094,"survey",0.0303446,-2469.85,4.21873305423072
"6434",1,1,39,"Polar_cod",0,1000,4,0.220464409288186,"survey",0.00107109,-1174.43,6.70363587552785
"6435",1,1,39,"Polar_cod",0,1000,5,0.000410008200164003,"survey",3.99071e-10,-5.67556,20.5242376802329
"6436",1,1,40,"Polar_cod",0,1000,1,1e-05,"survey",0.713999,0.111761,-0.844972780709566
"6437",1,1,40,"Polar_cod",0,1000,2,0.0162913033042643,"survey",0.24309,44.0321,-0.459999127281089
"6438",1,1,40,"Polar_cod",0,1000,3,0.770311624929994,"survey",0.0410469,-2258.61,3.59952359953331
"6439",1,1,40,"Polar_cod",0,1000,4,0.213047043763501,"survey",0.00186366,-1009.62,4.89188683938204
"6440",1,1,40,"Polar_cod",0,1000,5,0.000350028002240179,"survey",2.91442e-10,-4.89993,20.5034223780667
"6441",1,1,41,"Polar_cod",0,1000,1,1e-05,"survey",0.644407,0.110735,-0.802737192457894
"6442",1,1,41,"Polar_cod",0,1000,2,0.01002100210021,"survey",0.289467,33.7042,-0.519395717092061
"6443",1,1,41,"Polar_cod",0,1000,3,0.762356235623562,"survey",0.0625152,-1906.66,2.79902380189139
"6444",1,1,41,"Polar_cod",0,1000,4,0.227212721272127,"survey",0.00361156,-941.058,3.72071699132999
"6445",1,1,41,"Polar_cod",0,1000,5,0.00041004100410041,"survey",2.9594e-10,-5.79864,23.8355479436728
"6446",1,1,42,"Polar_cod",0,1000,1,1e-05,"survey",0.59372,0.109916,-0.770519305513126
"6447",1,1,42,"Polar_cod",0,1000,2,0.01030010300103,"survey",0.315417,35.2443,-0.543279991454315
"6448",1,1,42,"Polar_cod",0,1000,3,0.750927509275093,"survey",0.0847156,-1638.53,2.28892043456737
"6449",1,1,42,"Polar_cod",0,1000,4,0.23830238302383,"survey",0.00614709,-871.606,2.96103679378909
"6450",1,1,42,"Polar_cod",0,1000,5,0.000470004700047,"survey",3.11508e-10,-6.68668,26.6297635828744
"6451",1,1,43,"Polar_cod",0,1000,1,1e-05,"survey",0.551666,0.109181,-0.742728752763261
"6452",1,1,43,"Polar_cod",0,1000,2,0.0118004720188808,"survey",0.33279,39.4062,-0.556423841537778
"6453",1,1,43,"Polar_cod",0,1000,3,0.755460218408736,"survey",0.106153,-1482.55,1.9928935190983
"6454",1,1,43,"Polar_cod",0,1000,4,0.232329293171727,"survey",0.00939141,-745.396,2.30048005684004
"6455",1,1,43,"Polar_cod",0,1000,5,0.000410016400656026,"survey",3.33569e-10,-5.74919,22.4495703673655
"6456",1,1,44,"Polar_cod",0,1000,1,1e-05,"survey",0.71303,0.111747,-0.844399194777119
"6457",1,1,44,"Polar_cod",0,1000,2,0.00946,"survey",0.225763,30.011,-0.455235539276994
"6458",1,1,44,"Polar_cod",0,1000,3,0.74791,"survey",0.0557549,-1941.81,2.93131103313195
"6459",1,1,44,"Polar_cod",0,1000,4,0.2422,"survey",0.00545158,-918.872,3.20646050187485
"6460",1,1,44,"Polar_cod",0,1000,5,0.00043,"survey",1.47147e-10,-6.40178,35.4480705072809
"6461",1,1,45,"Polar_cod",0,1000,1,1e-05,"survey",0.644091,0.11073,-0.802540341761869
"6462",1,1,45,"Polar_cod",0,1000,2,0.0104602092041841,"survey",0.281108,34.4262,-0.510467249383876
"6463",1,1,45,"Polar_cod",0,1000,3,0.737544750895018,"survey",0.0684688,-1753.11,2.55699018969819
"6464",1,1,45,"Polar_cod",0,1000,4,0.251535030700614,"survey",0.00633209,-926.14,3.08142878252034
"6465",1,1,45,"Polar_cod",0,1000,5,0.000460009200184004,"survey",1.26999e-10,-6.94732,40.8193652545974
"6466",1,1,46,"Polar_cod",0,1000,1,1e-05,"survey",0.544236,0.109046,-0.737709970234742
"6467",1,1,46,"Polar_cod",0,1000,2,0.0159711179782585,"survey",0.34494,49.0727,-0.56012252689936
"6468",1,1,46,"Polar_cod",0,1000,3,0.738251677617433,"survey",0.101414,-1465.48,1.99976882435704
"6469",1,1,46,"Polar_cod",0,1000,4,0.245267168701809,"survey",0.00941021,-799.707,2.43135870648814
"6470",1,1,46,"Polar_cod",0,1000,5,0.000510035702499175,"survey",1.39972e-10,-7.70591,43.1101838072226
"6471",1,1,47,"Polar_cod",0,1000,1,1e-05,"survey",0.48149,0.107821,-0.6938803933011
"6472",1,1,47,"Polar_cod",0,1000,2,0.0132905316212648,"survey",0.375178,44.395,-0.590819556684501
"6473",1,1,47,"Polar_cod",0,1000,3,0.752690107604304,"survey",0.13035,-1319.79,1.72374203678565
"6474",1,1,47,"Polar_cod",0,1000,4,0.233539341573663,"survey",0.0129823,-674.873,1.93573145554196
"6475",1,1,47,"Polar_cod",0,1000,5,0.000480019200768031,"survey",1.54524e-10,-7.1758,38.6153965289959
"6476",1,1,48,"Polar_cod",0,1000,1,1e-05,"survey",0.432448,0.106746,-0.657592579209378
"6477",1,1,48,"Polar_cod",0,1000,2,0.0153007650382519,"survey",0.393483,49.6836,-0.602890078800688
"6478",1,1,48,"Polar_cod",0,1000,3,0.755857792889644,"survey",0.15689,-1188.44,1.51218817991002
"6479",1,1,48,"Polar_cod",0,1000,4,0.228361418070904,"survey",0.0171797,-590.817,1.61119657834445
"6480",1,1,48,"Polar_cod",0,1000,5,0.00048002400120006,"survey",1.7678e-10,-7.11129,36.1032441178727
"6481",1,1,49,"Polar_cod",0,1000,1,1e-05,"survey",0.399549,0.105955,-0.632083064359647
"6482",1,1,49,"Polar_cod",0,1000,2,0.0117604704188168,"survey",0.402282,41.5428,-0.615714925421026
"6483",1,1,49,"Polar_cod",0,1000,3,0.759460378415137,"survey",0.176738,-1107.25,1.38610691027057
"6484",1,1,49,"Polar_cod",0,1000,4,0.228299131965279,"survey",0.0214304,-540.121,1.41312218238289
"6485",1,1,49,"Polar_cod",0,1000,5,0.000480019200768031,"survey",2.10669e-10,-7.02702,33.0718204923804
"6486",1,1,50,"Polar_cod",0,1000,1,1e-05,"survey",0.369658,0.105177,-0.607978618267551
"6487",1,1,50,"Polar_cod",0,1000,2,0.0116703501105033,"survey",0.412038,41.5939,-0.623720967026596
"6488",1,1,50,"Polar_cod",0,1000,3,0.768223046691401,"survey",0.192942,-1061.45,1.30968447044534
"6489",1,1,50,"Polar_cod",0,1000,4,0.219756592697781,"survey",0.0253623,-474.511,1.22064448276294
"6490",1,1,50,"Polar_cod",0,1000,5,0.000350010500315009,"survey",2.59625e-10,-4.94014,21.7223844874458
"6491",1,1,51,"Polar_cod",0,1000,1,1e-05,"survey",0.334052,0.104165,-0.577955015809496
"6492",1,1,51,"Polar_cod",0,1000,2,0.0125711314018262,"survey",0.42491,44.2564,-0.632565932627055
"6493",1,1,51,"Polar_cod",0,1000,3,0.760938484463602,"survey",0.211334,-974.848,1.19554404638211
"6494",1,1,51,"Polar_cod",0,1000,4,0.226090348131332,"survey",0.0297037,-458.887,1.13947993676057
"6495",1,1,51,"Polar_cod",0,1000,5,0.000400036003240292,"survey",3.50614e-10,-5.57945,21.3640739325209
"6496",1,1,52,"Polar_cod",0,1000,1,1e-05,"survey",0.683847,0.111329,-0.826938329106973
"6497",1,1,52,"Polar_cod",0,1000,2,0.018169818301817,"survey",0.225105,45.7299,-0.436155910282663
"6498",1,1,52,"Polar_cod",0,1000,3,0.767272327276727,"survey",0.0792332,-1742.05,2.44432831260886
"6499",1,1,52,"Polar_cod",0,1000,4,0.214167858321417,"survey",0.0118153,-620.523,1.86159979692205
"6500",1,1,52,"Polar_cod",0,1000,5,0.000389996100039,"survey",1.68385e-10,-5.71554,30.0544217118499
"6501",1,1,53,"Polar_cod",0,1000,1,1e-05,"survey",0.572565,0.109553,-0.756667033889182
"6502",1,1,53,"Polar_cod",0,1000,2,0.0139805592223689,"survey",0.304,43.0512,-0.526005540885896
"6503",1,1,53,"Polar_cod",0,1000,3,0.773990959638385,"survey",0.107471,-1528.12,2.03314107499095
"6504",1,1,53,"Polar_cod",0,1000,4,0.211688467538702,"survey",0.015964,-547.168,1.54908147615813
"6505",1,1,53,"Polar_cod",0,1000,5,0.000340013600544022,"survey",2.60052e-10,-4.78863,21.0846238653851
"6506",1,1,54,"Polar_cod",0,1000,1,1e-05,"survey",0.51842,0.10856,-0.720000000133954
"6507",1,1,54,"Polar_cod",0,1000,2,0.0120596382108537,"survey",0.320764,39.5658,-0.545067083085009
"6508",1,1,54,"Polar_cod",0,1000,3,0.7616671499855,"survey",0.138146,-1300.32,1.67757533506412
"6509",1,1,54,"Polar_cod",0,1000,4,0.225873223803286,"survey",0.0226702,-519.265,1.34959198531397
"6510",1,1,54,"Polar_cod",0,1000,5,0.000399988000359989,"survey",4.46255e-10,-5.48226,18.9345474925392
"6511",1,1,55,"Polar_cod",0,1000,1,1e-05,"survey",0.518097,0.108553,-0.719775659628064
"6512",1,1,55,"Polar_cod",0,1000,2,0.0118709496759741,"survey",0.303707,38.4853,-0.529555567118851
"6513",1,1,55,"Polar_cod",0,1000,3,0.752260180814465,"survey",0.149214,-1216.93,1.56115413964934
"6514",1,1,55,"Polar_cod",0,1000,4,0.235398831906553,"survey",0.0289821,-493.067,1.21249504503466
"6515",1,1,55,"Polar_cod",0,1000,5,0.000470037603008241,"survey",7.80914e-10,-6.2552,16.8201659755669
"6516",1,1,56,"Polar_cod",0,1000,1,1e-05,"survey",0.696189,0.111508,-0.834367425145325
"6517",1,1,56,"Polar_cod",0,1000,2,0.0109002180043601,"survey",0.210174,32.2554,-0.434671002164168
"6518",1,1,56,"Polar_cod",0,1000,3,0.753735074701494,"survey",0.0765249,-1724.11,2.44806017657836
"6519",1,1,56,"Polar_cod",0,1000,4,0.23492469849397,"survey",0.0171121,-615.38,1.66506557302008
"6520",1,1,56,"Polar_cod",0,1000,5,0.000440008800176004,"survey",6.6767e-10,-5.89547,17.0286324656456
"6521",1,1,57,"Polar_cod",0,1000,1,1e-05,"survey",0.643822,0.110726,-0.802372731438028
"6522",1,1,57,"Polar_cod",0,1000,2,0.0107809702873259,"survey",0.258385,34.2476,-0.487106650959562
"6523",1,1,57,"Polar_cod",0,1000,3,0.74900741066696,"survey",0.0799922,-1675.39,2.36544127897107
"6524",1,1,57,"Polar_cod",0,1000,4,0.239761578542069,"survey",0.0178003,-623.483,1.66365610045837
"6525",1,1,57,"Polar_cod",0,1000,5,0.000450040503645328,"survey",1.03463e-09,-5.8429,13.9913000424312
"6526",1,1,58,"Polar_cod",0,1000,1,1e-05,"survey",0.777241,0.112609,-0.881601383919433
"6527",1,1,58,"Polar_cod",0,1000,2,0.0116113933672041,"survey",0.182996,32.0182,-0.400636961637943
"6528",1,1,58,"Polar_cod",0,1000,3,0.752960355242629,"survey",0.0334068,-2345.66,3.93682114630607
"6529",1,1,58,"Polar_cod",0,1000,4,0.235008200984118,"survey",0.00635565,-848.444,2.86811172223162
"6530",1,1,58,"Polar_cod",0,1000,5,0.000420050406048726,"survey",5.30108e-10,-5.70546,18.2439419464304
"6531",1,1,59,"Polar_cod",0,1000,1,1e-05,"survey",0.83618,0.11334,-0.914417847660243
"6532",1,1,59,"Polar_cod",0,1000,2,0.00945066154630824,"survey",0.151708,26.2338,-0.365233359095812
"6533",1,1,59,"Polar_cod",0,1000,3,0.744182092746492,"survey",0.0112634,-3118.66,6.9059120723459
"6534",1,1,59,"Polar_cod",0,1000,4,0.245907213504945,"survey",0.000849033,-1393.95,8.41021153442664
"6535",1,1,59,"Polar_cod",0,1000,5,0.000460032202254158,"survey",8.955e-11,-7.10842,48.6133280499049
"6536",1,1,60,"Polar_cod",0,1000,1,1e-05,"survey",0.701978,0.111591,-0.837829338315659
"6537",1,1,60,"Polar_cod",0,1000,2,0.0122707362441747,"survey",0.261066,37.5185,-0.486930469293249
"6538",1,1,60,"Polar_cod",0,1000,3,0.735214112846771,"survey",0.0354493,-2229.21,3.71662093292402
"6539",1,1,60,"Polar_cod",0,1000,4,0.252015120907254,"survey",0.00150632,-1290.27,6.45452618409644
"6540",1,1,60,"Polar_cod",0,1000,5,0.000500030001800108,"survey",1.20503e-10,-7.61971,45.5509069587937
"6541",1,1,61,"Polar_cod",0,1000,1,1e-05,"survey",0.631668,0.110535,-0.794762857812512
"6542",1,1,61,"Polar_cod",0,1000,2,0.0113805690284514,"survey",0.302238,37.3204,-0.529060856264426
"6543",1,1,61,"Polar_cod",0,1000,3,0.732196609830492,"survey",0.0628979,-1797.2,2.66871326909365
"6544",1,1,61,"Polar_cod",0,1000,4,0.255862793139657,"survey",0.0031956,-1121.41,4.46964107657944
"6545",1,1,61,"Polar_cod",0,1000,5,0.00056002800140007,"survey",1.52568e-10,-8.46532,45.3396222431786
"6546",1,1,62,"Polar_cod",0,1000,1,1e-05,"survey",0.665476,0.111057,-0.815754865232362
"6547",1,1,62,"Polar_cod",0,1000,2,0.0171910314618877,"survey",0.268476,47.2474,-0.48496877392338
"6548",1,1,62,"Polar_cod",0,1000,3,0.753745224713483,"survey",0.0621106,-1881.45,2.77519730151159
"6549",1,1,62,"Polar_cod",0,1000,4,0.228603716222973,"survey",0.0039375,-928.461,3.58036652240806
"6550",1,1,62,"Polar_cod",0,1000,5,0.000460027601656099,"survey",1.35368e-10,-6.91827,39.5390068229083
"6551",1,1,63,"Polar_cod",0,1000,1,1e-05,"survey",0.606012,0.110121,-0.778454879980216
"6552",1,1,63,"Polar_cod",0,1000,2,0.0110716607491124,"survey",0.306692,36.774,-0.53380555291844
"6553",1,1,63,"Polar_cod",0,1000,3,0.760554083112467,"survey",0.0813239,-1700.3,2.38181418659678
"6554",1,1,63,"Polar_cod",0,1000,4,0.227924188628294,"survey",0.00597196,-830.086,2.87210997332574
"6555",1,1,63,"Polar_cod",0,1000,5,0.000450067510126519,"survey",1.65562e-10,-6.66801,34.9781769967518
"6556",1,1,64,"Polar_cod",0,1000,1,1e-05,"survey",0.571596,0.109536,-0.756026454679298
"6557",1,1,64,"Polar_cod",0,1000,2,0.01512,"survey",0.320013,46.1514,-0.538968821897767
"6558",1,1,64,"Polar_cod",0,1000,3,0.76238,"survey",0.0998432,-1549.8,2.09676983413119
"6559",1,1,64,"Polar_cod",0,1000,4,0.22207,"survey",0.00854824,-723.341,2.3094245973662
"6560",1,1,64,"Polar_cod",0,1000,5,0.00043,"survey",2.02395e-10,-6.2647,30.2251428051554
"6561",1,1,65,"Polar_cod",0,1000,1,1e-05,"survey",0.515014,0.108494,-0.71763082444539
"6562",1,1,65,"Polar_cod",0,1000,2,0.0115705785289264,"survey",0.344577,39.2688,-0.56729566569839
"6563",1,1,65,"Polar_cod",0,1000,3,0.766148307415371,"survey",0.127603,-1373.29,1.78756266409518
"6564",1,1,65,"Polar_cod",0,1000,4,0.221861093054653,"survey",0.0128063,-632.773,1.84734620817613
"6565",1,1,65,"Polar_cod",0,1000,5,0.000420021001050052,"survey",2.75675e-10,-5.97967,25.297175226376
"6566",1,1,66,"Polar_cod",0,1000,1,1e-05,"survey",0.412599,0.106276,-0.642323127594178
"6567",1,1,66,"Polar_cod",0,1000,2,0.01191,"survey",0.383504,41.3512,-0.600044893193392
"6568",1,1,66,"Polar_cod",0,1000,3,0.76052,"survey",0.182014,-1087.48,1.35598682736992
"6569",1,1,66,"Polar_cod",0,1000,4,0.22714,"survey",0.021883,-531.475,1.38753691705934
"6570",1,1,66,"Polar_cod",0,1000,5,0.00043,"survey",4.54923e-10,-5.91644,20.1603955550379
"6571",1,1,67,"Polar_cod",0,1000,1,1e-05,"survey",0.835474,0.113332,-0.914031728179986
"6572",1,1,67,"Polar_cod",0,1000,2,0.0127506375318766,"survey",0.145761,31.0655,-0.348389299390397
"6573",1,1,67,"Polar_cod",0,1000,3,0.758797939896995,"survey",0.0169553,-2884.31,5.69716835121868
"6574",1,1,67,"Polar_cod",0,1000,4,0.228031401570079,"survey",0.00180904,-1102.92,5.31877289495353
"6575",1,1,67,"Polar_cod",0,1000,5,0.000420021001050052,"survey",3.88561e-11,-6.80264,67.3816065413917
"6576",1,1,68,"Polar_cod",0,1000,1,1e-05,"survey",0.83361,0.113309,-0.913011500540908
"6577",1,1,68,"Polar_cod",0,1000,2,0.00903018060361207,"survey",0.152205,25.5072,-0.366988270903184
"6578",1,1,68,"Polar_cod",0,1000,3,0.753265065301306,"survey",0.0134237,-3033.69,6.38561147160464
"6579",1,1,68,"Polar_cod",0,1000,4,0.23732474649493,"survey",0.000760975,-1362.86,8.57557087852726
"6580",1,1,68,"Polar_cod",0,1000,5,0.000380007600152003,"survey",1.46651e-11,-6.48682,99.2315445985414
"6581",1,1,69,"Polar_cod",0,1000,1,1e-05,"survey",0.721128,0.11186,-0.849180781776573
"6582",1,1,69,"Polar_cod",0,1000,2,0.0116903507105213,"survey",0.236389,35.1495,-0.462154121105822
"6583",1,1,69,"Polar_cod",0,1000,3,0.743502305069152,"survey",0.0402835,-2167.63,3.50369971189073
"6584",1,1,69,"Polar_cod",0,1000,4,0.244327329819895,"survey",0.00219985,-1150.81,5.16235120694362
"6585",1,1,69,"Polar_cod",0,1000,5,0.000480014400432013,"survey",3.14037e-11,-7.94058,85.6571909598787
"6586",1,1,70,"Polar_cod",0,1000,1,1e-05,"survey",0.712349,0.111737,-0.843995853153545
"6587",1,1,70,"Polar_cod",0,1000,2,0.0128712871287129,"survey",0.225957,36.8807,-0.448271813171801
"6588",1,1,70,"Polar_cod",0,1000,3,0.742304230423042,"survey",0.0569957,-1905.33,2.87054984070097
"6589",1,1,70,"Polar_cod",0,1000,4,0.244354435443544,"survey",0.00469777,-965.574,3.49658135328032
"6590",1,1,70,"Polar_cod",0,1000,5,0.00047004700470047,"survey",6.30879e-11,-7.43794,59.1790781303133
"6591",1,1,71,"Polar_cod",0,1000,1,1e-05,"survey",0.701889,0.111589,-0.837776223189983
"6592",1,1,71,"Polar_cod",0,1000,2,0.0116106966417985,"survey",0.222567,34.2899,-0.447159148649572
"6593",1,1,71,"Polar_cod",0,1000,3,0.740234414064844,"survey",0.0671943,-1776.1,2.5964187247847
"6594",1,1,71,"Polar_cod",0,1000,4,0.247634858091485,"survey",0.00834984,-839.411,2.6186438198288
"6595",1,1,71,"Polar_cod",0,1000,5,0.000520031201872112,"survey",1.40192e-10,-7.86619,43.9205398141407
"6596",1,1,72,"Polar_cod",0,1000,1,1e-05,"survey",0.734579,0.112045,-0.857064175039496
"6597",1,1,72,"Polar_cod",0,1000,2,0.0100506030361822,"survey",0.198307,29.9728,-0.422747180923836
"6598",1,1,72,"Polar_cod",0,1000,3,0.747424845490729,"survey",0.057136,-1921.78,2.88785869564245
"6599",1,1,72,"Polar_cod",0,1000,4,0.24204452267136,"survey",0.00997784,-771.821,2.32324240696334
"6600",1,1,72,"Polar_cod",0,1000,5,0.000480028801728104,"survey",2.50372e-10,-6.9443,30.3371088650322
"6601",1,1,73,"Polar_cod",0,1000,1,1e-05,"survey",0.834935,0.113325,-0.913736833076007
"6602",1,1,73,"Polar_cod",0,1000,2,0.00954047702385119,"survey",0.143641,25.8716,-0.353827237404087
"6603",1,1,73,"Polar_cod",0,1000,3,0.736296814840742,"survey",0.0181879,-2724.94,5.32474775821023
"6604",1,1,73,"Polar_cod",0,1000,4,0.253642682134107,"survey",0.00323651,-1106.25,4.40155925441336
"6605",1,1,73,"Polar_cod",0,1000,5,0.000520026001300065,"survey",1.28858e-10,-7.90995,45.8109457893001
"6606",1,1,74,"Polar_cod",0,1000,1,1e-05,"survey",0.763261,0.112428,-0.87363665223651
"6607",1,1,74,"Polar_cod",0,1000,2,0.0126005040201608,"survey",0.203117,35.03,-0.422726475358428
"6608",1,1,74,"Polar_cod",0,1000,3,0.744639785591424,"survey",0.0298851,-2394.42,4.13456338593153
"6609",1,1,74,"Polar_cod",0,1000,4,0.24229969198768,"survey",0.00373708,-1010.84,3.90243954342079
"6610",1,1,74,"Polar_cod",0,1000,5,0.000460018400736029,"survey",2.17579e-10,-6.6998,31.1864908607623
"6611",1,1,75,"Polar_cod",0,1000,1,1e-05,"survey",0.790462,0.112778,-0.88906805145979
"6612",1,1,75,"Polar_cod",0,1000,2,0.0124802496049921,"survey",0.180927,33.3715,-0.396014370780556
"6613",1,1,75,"Polar_cod",0,1000,3,0.744884897697954,"survey",0.0259112,-2501.74,4.46651955341956
"6614",1,1,75,"Polar_cod",0,1000,4,0.242144842896858,"survey",0.00269953,-1088.79,4.60852832534772
"6615",1,1,75,"Polar_cod",0,1000,5,0.000490009800196004,"survey",2.01672e-10,-7.20476,34.5049803672725
"6616",1,1,76,"Polar_cod",0,1000,1,1e-05,"survey",0.760104,0.112386,-0.871827964756557
"6617",1,1,76,"Polar_cod",0,1000,2,0.0138005520220809,"survey",0.2052,37.2515,-0.422524603285236
"6618",1,1,76,"Polar_cod",0,1000,3,0.75115004600184,"survey",0.03191,-2372.65,4.02634011501796
"6619",1,1,76,"Polar_cod",0,1000,4,0.234579383175327,"survey",0.00278636,-1039.9,4.39118512254311
"6620",1,1,76,"Polar_cod",0,1000,5,0.00047001880075203,"survey",2.35924e-10,-6.81752,30.600530148618
"6621",1,1,77,"Polar_cod",0,1000,1,1e-05,"survey",0.857695,0.113594,-0.926107445233323
"6622",1,1,77,"Polar_cod",0,1000,2,0.0087413111966795,"survey",0.135358,23.95,-0.3441509617603
"6623",1,1,77,"Polar_cod",0,1000,3,0.752822923438516,"survey",0.00678848,-3544.74,9.0546695908271
"6624",1,1,77,"Polar_cod",0,1000,4,0.238035705355803,"survey",0.000158504,-1741.09,18.8943826770022
"6625",1,1,77,"Polar_cod",0,1000,5,0.00040006000900135,"survey",1.03648e-11,-6.98853,124.263810220182
"6626",1,1,78,"Polar_cod",0,1000,1,1e-05,"survey",0.725586,0.111921,-0.851801620177973
"6627",1,1,78,"Polar_cod",0,1000,2,0.00986019720394408,"survey",0.243402,31.6138,-0.473371990573076
"6628",1,1,78,"Polar_cod",0,1000,3,0.737714754295086,"survey",0.0302075,-2357.34,4.07074131617349
"6629",1,1,78,"Polar_cod",0,1000,4,0.251935038700774,"survey",0.00080467,-1447.74,8.85299724791822
"6630",1,1,78,"Polar_cod",0,1000,5,0.000490009800196004,"survey",1.45834e-11,-8.4919,128.314388643952
"6631",1,1,79,"Polar_cod",0,1000,1,1e-05,"survey",0.689625,0.111413,-0.830424590281987
"6632",1,1,79,"Polar_cod",0,1000,2,0.0130006500325016,"survey",0.260235,38.9575,-0.484647477979305
"6633",1,1,79,"Polar_cod",0,1000,3,0.740727036351818,"survey",0.048075,-2025.79,3.15904250145472
"6634",1,1,79,"Polar_cod",0,1000,4,0.245772288614431,"survey",0.00206546,-1174.56,5.36240120286193
"6635",1,1,79,"Polar_cod",0,1000,5,0.000500025001250063,"survey",1.6548e-11,-8.61238,122.918980384798
"6636",1,1,80,"Polar_cod",0,1000,1,1e-05,"survey",0.605219,0.110108,-0.777945370938879
"6637",1,1,80,"Polar_cod",0,1000,2,0.016060803040152,"survey",0.312303,47.6619,-0.530101266425418
"6638",1,1,80,"Polar_cod",0,1000,3,0.755747787389369,"survey",0.0778423,-1717.83,2.42974848282671
"6639",1,1,80,"Polar_cod",0,1000,4,0.227731386569328,"survey",0.00463618,-886.849,3.27649941350643
"6640",1,1,80,"Polar_cod",0,1000,5,0.000460023001150057,"survey",2.33427e-11,-7.72678,95.2146950153268
"6641",1,1,1,"Redfish",0,1000,1,0.0228313698821929,"survey",0.0147593,-9.96041,0.066443428314778
"6642",1,1,1,"Redfish",0,1000,2,0.866692001520091,"survey",0.700215,-184.862,0.198947524703086
"6643",1,1,1,"Redfish",0,1000,3,0.104696281776907,"survey",0.279244,102.709,-0.330310402111007
"6644",1,1,1,"Redfish",0,1000,4,0.00578034682080925,"survey",0.0057809,0.000553438,-7.27558813799482e-06
"6645",1,1,1,"Redfish",0,1000,5,1e-05,"survey",8.03993e-07,-0.0252075,0.0102558854008882
"6646",1,1,2,"Redfish",0,1000,1,0.00821049262955777,"survey",0.513049,33.9501,-0.704811613104325
"6647",1,1,2,"Redfish",0,1000,2,0.883453007180431,"survey",0.36827,-773.041,0.848942662233402
"6648",1,1,2,"Redfish",0,1000,3,0.102256135368122,"survey",0.117808,14.4767,-0.0453101057515377
"6649",1,1,2,"Redfish",0,1000,4,0.00608036482188931,"survey",0.000872881,-11.8021,0.176258637740186
"6650",1,1,2,"Redfish",0,1000,5,1e-05,"survey",1.2159e-07,-0.0440969,0.0283294483814401
"6651",1,1,3,"Redfish",0,1000,1,0.00524989500209996,"survey",0.393273,22.6601,-0.618743316808628
"6652",1,1,3,"Redfish",0,1000,2,0.884422311553769,"survey",0.419148,-660.408,0.718663149052946
"6653",1,1,3,"Redfish",0,1000,3,0.103887922241555,"survey",0.187119,61.1309,-0.192409528084627
"6654",1,1,3,"Redfish",0,1000,4,0.00643987120257595,"survey",0.000460571,-16.9871,0.2786134410318
"6655",1,1,3,"Redfish",0,1000,5,1e-05,"survey",6.48251e-08,-0.0503865,0.0390214963502702
"6656",1,1,4,"Redfish",0,1000,1,0.0126408848619403,"survey",0.390196,43.3546,-0.604420174603494
"6657",1,1,4,"Redfish",0,1000,2,0.87316112127849,"survey",0.400396,-680.773,0.747137549164453
"6658",1,1,4,"Redfish",0,1000,3,0.106997489824288,"survey",0.20919,71.7351,-0.223433663786311
"6659",1,1,4,"Redfish",0,1000,4,0.00720050403528247,"survey",0.00021773,-25.1921,0.473226277253677
"6660",1,1,4,"Redfish",0,1000,5,1e-05,"survey",3.08806e-08,-0.0578021,0.0567301500930696
"6661",1,1,5,"Redfish",0,1000,1,0.00922027660829825,"survey",0.412966,35.0551,-0.628276457905452
"6662",1,1,5,"Redfish",0,1000,2,0.878016340490215,"survey",0.389072,-714.617,0.783870706150799
"6663",1,1,5,"Redfish",0,1000,3,0.105173155194656,"survey",0.19787,66.4696,-0.208389088520522
"6664",1,1,5,"Redfish",0,1000,4,0.00759022770683121,"survey",9.18272e-05,-33.5086,0.78249750663975
"6665",1,1,5,"Redfish",0,1000,5,1e-05,"survey",1.30333e-08,-0.0664283,0.0874795229042516
"6666",1,1,6,"Redfish",0,1000,1,0.0188009400470023,"survey",0.203793,44.8063,-0.409787264544506
