"","survey","year","species","sizebin","inpN","prey","value","obs"
"28247",1,46,"Saithe",2,100,"Saithe",1e-06,0
"28248",1,46,"Saithe",2,100,"allotherprey",0.996345989286361,83
"28249",1,46,"Saithe",3,100,"Blue_whiting",1e-06,0
"28250",1,46,"Saithe",3,100,"Capelin",0.00145596214649104,0
"28251",1,46,"Saithe",3,100,"Green_halibut",1e-06,0
"28252",1,46,"Saithe",3,100,"Haddock",0.00260563283987633,6
"28253",1,46,"Saithe",3,100,"Long_rough_dab",1e-06,0
"28254",1,46,"Saithe",3,100,"Mackerel",1e-06,0
"28255",1,46,"Saithe",3,100,"North_atl_cod",0.00296105915716082,24
"28256",1,46,"Saithe",3,100,"Norwegian_ssh",0.0169180982096279,0
"28257",1,46,"Saithe",3,100,"Polar_cod",1e-06,0
"28258",1,46,"Saithe",3,100,"Redfish",1e-06,0
"28259",1,46,"Saithe",3,100,"Saithe",1e-06,0
"28260",1,46,"Saithe",3,100,"allotherprey",0.976059247646844,70
"28261",1,46,"Saithe",4,100,"Blue_whiting",1e-06,0
"28262",1,46,"Saithe",4,100,"Capelin",0.00141771031451305,0
"28263",1,46,"Saithe",4,100,"Green_halibut",1e-06,0
"28264",1,46,"Saithe",4,100,"Haddock",0.00411822475842872,8
"28265",1,46,"Saithe",4,100,"Long_rough_dab",1e-06,0
"28266",1,46,"Saithe",4,100,"Mackerel",1e-06,0
"28267",1,46,"Saithe",4,100,"North_atl_cod",0.00425215256880258,18
"28268",1,46,"Saithe",4,100,"Norwegian_ssh",0.0173339251522329,0
"28269",1,46,"Saithe",4,100,"Polar_cod",1e-06,0
"28270",1,46,"Saithe",4,100,"Redfish",1e-06,0
"28271",1,46,"Saithe",4,100,"Saithe",1e-06,0
"28272",1,46,"Saithe",4,100,"allotherprey",0.972877987206023,74
"28273",1,46,"Saithe",5,100,"Blue_whiting",1e-06,0
"28274",1,46,"Saithe",5,100,"Capelin",0.00134848240797745,0
"28275",1,46,"Saithe",5,100,"Green_halibut",1e-06,0
"28276",1,46,"Saithe",5,100,"Haddock",0.00383001366073528,3
"28277",1,46,"Saithe",5,100,"Long_rough_dab",1e-06,0
"28278",1,46,"Saithe",5,100,"Mackerel",1e-06,0
"28279",1,46,"Saithe",5,100,"North_atl_cod",0.0043044736705251,24
"28280",1,46,"Saithe",5,100,"Norwegian_ssh",0.0164854947358508,0
"28281",1,46,"Saithe",5,100,"Polar_cod",1e-06,0
"28282",1,46,"Saithe",5,100,"Redfish",1e-06,0
"28283",1,46,"Saithe",5,100,"Saithe",1e-06,0
"28284",1,46,"Saithe",5,100,"allotherprey",0.974031535524911,73
"28285",1,47,"Saithe",2,100,"Blue_whiting",1e-06,0
"28286",1,47,"Saithe",2,100,"Capelin",0.000239462660824482,0
"28287",1,47,"Saithe",2,100,"Green_halibut",1e-06,0
"28288",1,47,"Saithe",2,100,"Haddock",0.000225168946842728,0
"28289",1,47,"Saithe",2,100,"Long_rough_dab",1e-06,0
"28290",1,47,"Saithe",2,100,"Mackerel",1e-06,0
"28291",1,47,"Saithe",2,100,"North_atl_cod",0.000418976638730727,0
"28292",1,47,"Saithe",2,100,"Norwegian_ssh",0.0027522917029209,0
"28293",1,47,"Saithe",2,100,"Polar_cod",1e-06,0
"28294",1,47,"Saithe",2,100,"Redfish",1e-06,0
"28295",1,47,"Saithe",2,100,"Saithe",1e-06,0
"28296",1,47,"Saithe",2,100,"allotherprey",0.996364100050681,100
"28297",1,47,"Saithe",3,100,"Blue_whiting",1e-06,0
"28298",1,47,"Saithe",3,100,"Capelin",0.00139958615835674,0
"28299",1,47,"Saithe",3,100,"Green_halibut",1e-06,0
"28300",1,47,"Saithe",3,100,"Haddock",0.00302474762591803,0
"28301",1,47,"Saithe",3,100,"Long_rough_dab",1e-06,0
"28302",1,47,"Saithe",3,100,"Mackerel",1e-06,0
"28303",1,47,"Saithe",3,100,"North_atl_cod",0.00290024320603106,0
"28304",1,47,"Saithe",3,100,"Norwegian_ssh",0.0166011990034619,0
"28305",1,47,"Saithe",3,100,"Polar_cod",1e-06,0
"28306",1,47,"Saithe",3,100,"Redfish",1e-06,0
"28307",1,47,"Saithe",3,100,"Saithe",1e-06,0
"28308",1,47,"Saithe",3,100,"allotherprey",0.976074224006232,100
"28309",1,47,"Saithe",4,100,"Blue_whiting",1e-06,0
"28310",1,47,"Saithe",4,100,"Capelin",0.00137341949738904,0
"28311",1,47,"Saithe",4,100,"Green_halibut",1e-06,0
"28312",1,47,"Saithe",4,100,"Haddock",0.00432856124335401,0
"28313",1,47,"Saithe",4,100,"Long_rough_dab",1e-06,0
"28314",1,47,"Saithe",4,100,"Mackerel",1e-06,0
"28315",1,47,"Saithe",4,100,"North_atl_cod",0.00419510163300815,2
"28316",1,47,"Saithe",4,100,"Norwegian_ssh",0.0170222362524274,0
"28317",1,47,"Saithe",4,100,"Polar_cod",1e-06,0
"28318",1,47,"Saithe",4,100,"Redfish",1e-06,0
"28319",1,47,"Saithe",4,100,"Saithe",1e-06,0
"28320",1,47,"Saithe",4,100,"allotherprey",0.973080681373821,98
"28321",1,47,"Saithe",5,100,"Blue_whiting",1e-06,0
"28322",1,47,"Saithe",5,100,"Capelin",0.00131265385343818,0
"28323",1,47,"Saithe",5,100,"Green_halibut",1e-06,0
"28324",1,47,"Saithe",5,100,"Haddock",0.00400249896475116,0
"28325",1,47,"Saithe",5,100,"Long_rough_dab",1e-06,0
"28326",1,47,"Saithe",5,100,"Mackerel",1e-06,0
"28327",1,47,"Saithe",5,100,"North_atl_cod",0.00425648200117743,0
"28328",1,47,"Saithe",5,100,"Norwegian_ssh",0.016194840239347,0
"28329",1,47,"Saithe",5,100,"Polar_cod",1e-06,0
"28330",1,47,"Saithe",5,100,"Redfish",1e-06,0
"28331",1,47,"Saithe",5,100,"Saithe",1e-06,0
"28332",1,47,"Saithe",5,100,"allotherprey",0.974233524941286,100
"28333",1,48,"Saithe",2,100,"Blue_whiting",1e-06,0
"28334",1,48,"Saithe",2,100,"Capelin",0.000323641748549425,0
"28335",1,48,"Saithe",2,100,"Green_halibut",1e-06,0
"28336",1,48,"Saithe",2,100,"Haddock",5.7199253340985e-05,0
"28337",1,48,"Saithe",2,100,"Long_rough_dab",1e-06,0
"28338",1,48,"Saithe",2,100,"Mackerel",1e-06,0
"28339",1,48,"Saithe",2,100,"North_atl_cod",0.000435019923367166,0
"28340",1,48,"Saithe",2,100,"Norwegian_ssh",0.00337317570807118,0
"28341",1,48,"Saithe",2,100,"Polar_cod",1e-06,0
"28342",1,48,"Saithe",2,100,"Redfish",1e-06,0
"28343",1,48,"Saithe",2,100,"Saithe",1e-06,0
"28344",1,48,"Saithe",2,100,"allotherprey",0.995810963366671,100
"28345",1,48,"Saithe",3,100,"Blue_whiting",1e-06,0
"28346",1,48,"Saithe",3,100,"Capelin",0.00183609795779768,0
"28347",1,48,"Saithe",3,100,"Green_halibut",1e-06,0
"28348",1,48,"Saithe",3,100,"Haddock",0.00264114072957708,0
"28349",1,48,"Saithe",3,100,"Long_rough_dab",1e-06,0
"28350",1,48,"Saithe",3,100,"Mackerel",1e-06,0
"28351",1,48,"Saithe",3,100,"North_atl_cod",0.00285871547739609,0
"28352",1,48,"Saithe",3,100,"Norwegian_ssh",0.0197455995147546,0
"28353",1,48,"Saithe",3,100,"Polar_cod",1e-06,0
"28354",1,48,"Saithe",3,100,"Redfish",1e-06,0
"28355",1,48,"Saithe",3,100,"Saithe",1e-06,0
"28356",1,48,"Saithe",3,100,"allotherprey",0.972918446320475,100
"28357",1,48,"Saithe",4,100,"Blue_whiting",1e-06,0
"28358",1,48,"Saithe",4,100,"Capelin",0.00179960902295074,0
"28359",1,48,"Saithe",4,100,"Green_halibut",1e-06,0
"28360",1,48,"Saithe",4,100,"Haddock",0.00459335813254494,0
"28361",1,48,"Saithe",4,100,"Long_rough_dab",1e-06,0
"28362",1,48,"Saithe",4,100,"Mackerel",1e-06,0
"28363",1,48,"Saithe",4,100,"North_atl_cod",0.00389354947500791,0
"28364",1,48,"Saithe",4,100,"Norwegian_ssh",0.0200775992263477,0
"28365",1,48,"Saithe",4,100,"Polar_cod",1e-06,0
"28366",1,48,"Saithe",4,100,"Redfish",1e-06,0
"28367",1,48,"Saithe",4,100,"Saithe",1e-06,0
"28368",1,48,"Saithe",4,100,"allotherprey",0.969635884143149,100
"28369",1,48,"Saithe",5,100,"Blue_whiting",1e-06,0
"28370",1,48,"Saithe",5,100,"Capelin",0.00172109645028257,0
"28371",1,48,"Saithe",5,100,"Green_halibut",1e-06,0
"28372",1,48,"Saithe",5,100,"Haddock",0.00437886360812551,1
"28373",1,48,"Saithe",5,100,"Long_rough_dab",1e-06,0
"28374",1,48,"Saithe",5,100,"Mackerel",1e-06,0
"28375",1,48,"Saithe",5,100,"North_atl_cod",0.00409408033046889,0
"28376",1,48,"Saithe",5,100,"Norwegian_ssh",0.01921616950017,0
"28377",1,48,"Saithe",5,100,"Polar_cod",1e-06,0
"28378",1,48,"Saithe",5,100,"Redfish",1e-06,0
"28379",1,48,"Saithe",5,100,"Saithe",1e-06,0
"28380",1,48,"Saithe",5,100,"allotherprey",0.970589790110953,99
"28381",1,49,"Saithe",2,100,"Blue_whiting",1e-06,0
"28382",1,49,"Saithe",2,100,"Capelin",0.000394266163656123,0
"28383",1,49,"Saithe",2,100,"Green_halibut",1e-06,0
"28384",1,49,"Saithe",2,100,"Haddock",6.43467584939541e-05,1
"28385",1,49,"Saithe",2,100,"Long_rough_dab",1e-06,0
"28386",1,49,"Saithe",2,100,"Mackerel",1e-06,0
"28387",1,49,"Saithe",2,100,"North_atl_cod",0.000499538812450411,0
"28388",1,49,"Saithe",2,100,"Norwegian_ssh",0.00362828676037077,1
"28389",1,49,"Saithe",2,100,"Polar_cod",1e-06,0
"28390",1,49,"Saithe",2,100,"Redfish",1e-06,0
"28391",1,49,"Saithe",2,100,"Saithe",1e-06,0
"28392",1,49,"Saithe",2,100,"allotherprey",0.995413561505029,98
"28393",1,49,"Saithe",3,100,"Blue_whiting",1e-06,0
"28394",1,49,"Saithe",3,100,"Capelin",0.002154292158175,0
"28395",1,49,"Saithe",3,100,"Green_halibut",1e-06,0
"28396",1,49,"Saithe",3,100,"Haddock",0.00293481764355149,0
"28397",1,49,"Saithe",3,100,"Long_rough_dab",1e-06,0
"28398",1,49,"Saithe",3,100,"Mackerel",1e-06,0
"28399",1,49,"Saithe",3,100,"North_atl_cod",0.00316996962297979,0
"28400",1,49,"Saithe",3,100,"Norwegian_ssh",0.0203063189599898,0
"28401",1,49,"Saithe",3,100,"Polar_cod",1e-06,0
"28402",1,49,"Saithe",3,100,"Redfish",1e-06,0
"28403",1,49,"Saithe",3,100,"Saithe",1e-06,0
"28404",1,49,"Saithe",3,100,"allotherprey",0.971434601615304,100
"28405",1,49,"Saithe",4,100,"Blue_whiting",1e-06,0
"28406",1,49,"Saithe",4,100,"Capelin",0.00211115305950852,0
"28407",1,49,"Saithe",4,100,"Green_halibut",1e-06,0
"28408",1,49,"Saithe",4,100,"Haddock",0.00473869126721239,0
"28409",1,49,"Saithe",4,100,"Long_rough_dab",1e-06,0
"28410",1,49,"Saithe",4,100,"Mackerel",1e-06,0
"28411",1,49,"Saithe",4,100,"North_atl_cod",0.00427514653539524,0
"28412",1,49,"Saithe",4,100,"Norwegian_ssh",0.0204934406884257,0
"28413",1,49,"Saithe",4,100,"Polar_cod",1e-06,0
"28414",1,49,"Saithe",4,100,"Redfish",1e-06,0
"28415",1,49,"Saithe",4,100,"Saithe",1e-06,0
"28416",1,49,"Saithe",4,100,"allotherprey",0.968381568449458,100
"28417",1,49,"Saithe",5,100,"Blue_whiting",1e-06,0
"28418",1,49,"Saithe",5,100,"Capelin",0.00202906766569637,0
"28419",1,49,"Saithe",5,100,"Green_halibut",1e-06,0
"28420",1,49,"Saithe",5,100,"Haddock",0.00449297464865353,0
"28421",1,49,"Saithe",5,100,"Long_rough_dab",1e-06,0
"28422",1,49,"Saithe",5,100,"Mackerel",1e-06,0
"28423",1,49,"Saithe",5,100,"North_atl_cod",0.00451215229935652,0
"28424",1,49,"Saithe",5,100,"Norwegian_ssh",0.0196417844884691,0
"28425",1,49,"Saithe",5,100,"Polar_cod",1e-06,0
"28426",1,49,"Saithe",5,100,"Redfish",1e-06,0
"28427",1,49,"Saithe",5,100,"Saithe",1e-06,0
"28428",1,49,"Saithe",5,100,"allotherprey",0.969324020897824,100
"28429",1,50,"Saithe",2,100,"Blue_whiting",1e-06,0
"28430",1,50,"Saithe",2,100,"Capelin",0.000348584870469752,0
"28431",1,50,"Saithe",2,100,"Green_halibut",1e-06,0
"28432",1,50,"Saithe",2,100,"Haddock",2.35789841475248e-05,12
"28433",1,50,"Saithe",2,100,"Long_rough_dab",1e-06,0
"28434",1,50,"Saithe",2,100,"Mackerel",1e-06,0
"28435",1,50,"Saithe",2,100,"North_atl_cod",0.000447971231109998,0
"28436",1,50,"Saithe",2,100,"Norwegian_ssh",0.00272446241505993,0
"28437",1,50,"Saithe",2,100,"Polar_cod",1e-06,0
"28438",1,50,"Saithe",2,100,"Redfish",1e-06,0
"28439",1,50,"Saithe",2,100,"Saithe",1e-06,0
"28440",1,50,"Saithe",2,100,"allotherprey",0.996455402499213,88
"28441",1,50,"Saithe",3,100,"Blue_whiting",1e-06,0
"28442",1,50,"Saithe",3,100,"Capelin",0.00192046276806908,0
"28443",1,50,"Saithe",3,100,"Green_halibut",1e-06,0
"28444",1,50,"Saithe",3,100,"Haddock",0.00220777876747388,14
"28445",1,50,"Saithe",3,100,"Long_rough_dab",1e-06,0
"28446",1,50,"Saithe",3,100,"Mackerel",1e-06,0
"28447",1,50,"Saithe",3,100,"North_atl_cod",0.00319393926138054,0
"28448",1,50,"Saithe",3,100,"Norwegian_ssh",0.0155080301195957,1
"28449",1,50,"Saithe",3,100,"Polar_cod",1e-06,0
"28450",1,50,"Saithe",3,100,"Redfish",1e-06,0
"28451",1,50,"Saithe",3,100,"Saithe",1e-06,0
"28452",1,50,"Saithe",3,100,"allotherprey",0.977169789083481,85
"28453",1,50,"Saithe",4,100,"Blue_whiting",1e-06,0
"28454",1,50,"Saithe",4,100,"Capelin",0.00188430243439657,0
"28455",1,50,"Saithe",4,100,"Green_halibut",1e-06,0
"28456",1,50,"Saithe",4,100,"Haddock",0.00423542443077527,10
"28457",1,50,"Saithe",4,100,"Long_rough_dab",1e-06,0
"28458",1,50,"Saithe",4,100,"Mackerel",1e-06,0
"28459",1,50,"Saithe",4,100,"North_atl_cod",0.00398841411538109,0
"28460",1,50,"Saithe",4,100,"Norwegian_ssh",0.015682716251092,0
"28461",1,50,"Saithe",4,100,"Polar_cod",1e-06,0
"28462",1,50,"Saithe",4,100,"Redfish",1e-06,0
"28463",1,50,"Saithe",4,100,"Saithe",1e-06,0
"28464",1,50,"Saithe",4,100,"allotherprey",0.974209142768355,90
"28465",1,50,"Saithe",5,100,"Blue_whiting",1e-06,0
"28466",1,50,"Saithe",5,100,"Capelin",0.00180180995829848,0
"28467",1,50,"Saithe",5,100,"Green_halibut",1e-06,0
"28468",1,50,"Saithe",5,100,"Haddock",0.0039819817186824,14
"28469",1,50,"Saithe",5,100,"Long_rough_dab",1e-06,0
"28470",1,50,"Saithe",5,100,"Mackerel",1e-06,0
"28471",1,50,"Saithe",5,100,"North_atl_cod",0.00411516067168175,0
"28472",1,50,"Saithe",5,100,"Norwegian_ssh",0.0149721534149667,0
"28473",1,50,"Saithe",5,100,"Polar_cod",1e-06,0
"28474",1,50,"Saithe",5,100,"Redfish",1e-06,0
"28475",1,50,"Saithe",5,100,"Saithe",1e-06,0
"28476",1,50,"Saithe",5,100,"allotherprey",0.975128894236371,86
"28477",1,51,"Saithe",2,100,"Blue_whiting",1e-06,0
"28478",1,51,"Saithe",2,100,"Capelin",0.000197787651623838,0
"28479",1,51,"Saithe",2,100,"Green_halibut",1e-06,0
"28480",1,51,"Saithe",2,100,"Haddock",2.34369139621195e-05,0
"28481",1,51,"Saithe",2,100,"Long_rough_dab",1e-06,0
"28482",1,51,"Saithe",2,100,"Mackerel",1e-06,0
"28483",1,51,"Saithe",2,100,"North_atl_cod",0.000439043918089848,1
"28484",1,51,"Saithe",2,100,"Norwegian_ssh",0.00323218351761188,0
"28485",1,51,"Saithe",2,100,"Polar_cod",1e-06,0
"28486",1,51,"Saithe",2,100,"Redfish",1e-06,0
"28487",1,51,"Saithe",2,100,"Saithe",1e-06,0
"28488",1,51,"Saithe",2,100,"allotherprey",0.996107547998712,99
"28489",1,51,"Saithe",3,100,"Blue_whiting",1e-06,0
"28490",1,51,"Saithe",3,100,"Capelin",0.00109195076147542,0
"28491",1,51,"Saithe",3,100,"Green_halibut",1e-06,0
"28492",1,51,"Saithe",3,100,"Haddock",0.00203866020891602,1
"28493",1,51,"Saithe",3,100,"Long_rough_dab",1e-06,0
"28494",1,51,"Saithe",3,100,"Mackerel",1e-06,0
"28495",1,51,"Saithe",3,100,"North_atl_cod",0.00293191351674924,0
"28496",1,51,"Saithe",3,100,"Norwegian_ssh",0.0184861753657708,0
"28497",1,51,"Saithe",3,100,"Polar_cod",1e-06,0
"28498",1,51,"Saithe",3,100,"Redfish",1e-06,0
"28499",1,51,"Saithe",3,100,"Saithe",1e-06,0
"28500",1,51,"Saithe",3,100,"allotherprey",0.975451300147089,99
"28501",1,51,"Saithe",4,100,"Blue_whiting",1e-06,0
"28502",1,51,"Saithe",4,100,"Capelin",0.00104771281374603,0
"28503",1,51,"Saithe",4,100,"Green_halibut",1e-06,0
"28504",1,51,"Saithe",4,100,"Haddock",0.00392426787692205,1
"28505",1,51,"Saithe",4,100,"Long_rough_dab",1e-06,0
"28506",1,51,"Saithe",4,100,"Mackerel",1e-06,0
"28507",1,51,"Saithe",4,100,"North_atl_cod",0.00408972197027617,0
"28508",1,51,"Saithe",4,100,"Norwegian_ssh",0.0187220630633159,0
"28509",1,51,"Saithe",4,100,"Polar_cod",1e-06,0
"28510",1,51,"Saithe",4,100,"Redfish",1e-06,0
"28511",1,51,"Saithe",4,100,"Saithe",1e-06,0
"28512",1,51,"Saithe",4,100,"allotherprey",0.97221623427574,99
"28513",1,51,"Saithe",5,100,"Blue_whiting",1e-06,0
"28514",1,51,"Saithe",5,100,"Capelin",0.000996524790636131,0
"28515",1,51,"Saithe",5,100,"Green_halibut",1e-06,0
"28516",1,51,"Saithe",5,100,"Haddock",0.00372389852548125,0
"28517",1,51,"Saithe",5,100,"Long_rough_dab",1e-06,0
"28518",1,51,"Saithe",5,100,"Mackerel",1e-06,0
"28519",1,51,"Saithe",5,100,"North_atl_cod",0.00410406216146045,3
"28520",1,51,"Saithe",5,100,"Norwegian_ssh",0.0179317737432501,0
"28521",1,51,"Saithe",5,100,"Polar_cod",1e-06,0
"28522",1,51,"Saithe",5,100,"Redfish",1e-06,0
"28523",1,51,"Saithe",5,100,"Saithe",1e-06,0
"28524",1,51,"Saithe",5,100,"allotherprey",0.973243740779172,97
"28525",1,52,"Saithe",2,100,"Blue_whiting",1e-06,0
"28526",1,52,"Saithe",2,100,"Capelin",0.000339143160857265,0
"28527",1,52,"Saithe",2,100,"Green_halibut",1e-06,0
"28528",1,52,"Saithe",2,100,"Haddock",1.87479517992667e-05,12
"28529",1,52,"Saithe",2,100,"Long_rough_dab",1e-06,0
"28530",1,52,"Saithe",2,100,"Mackerel",1e-06,0
"28531",1,52,"Saithe",2,100,"North_atl_cod",0.000416274414901539,0
"28532",1,52,"Saithe",2,100,"Norwegian_ssh",0.00323606477802766,0
"28533",1,52,"Saithe",2,100,"Polar_cod",1e-06,0
"28534",1,52,"Saithe",2,100,"Redfish",1e-06,0
"28535",1,52,"Saithe",2,100,"Saithe",1e-06,0
"28536",1,52,"Saithe",2,100,"allotherprey",0.995989769694414,88
"28537",1,52,"Saithe",3,100,"Blue_whiting",1e-06,0
"28538",1,52,"Saithe",3,100,"Capelin",0.00193403477868413,0
"28539",1,52,"Saithe",3,100,"Green_halibut",1e-06,0
"28540",1,52,"Saithe",3,100,"Haddock",0.00182491227948682,12
"28541",1,52,"Saithe",3,100,"Long_rough_dab",1e-06,0
"28542",1,52,"Saithe",3,100,"Mackerel",1e-06,0
"28543",1,52,"Saithe",3,100,"North_atl_cod",0.00281364748760226,0
"28544",1,52,"Saithe",3,100,"Norwegian_ssh",0.0188164971279877,0
"28545",1,52,"Saithe",3,100,"Polar_cod",1e-06,0
"28546",1,52,"Saithe",3,100,"Redfish",1e-06,0
"28547",1,52,"Saithe",3,100,"Saithe",1e-06,0
"28548",1,52,"Saithe",3,100,"allotherprey",0.974610908326239,88
"28549",1,52,"Saithe",4,100,"Blue_whiting",1e-06,0
"28550",1,52,"Saithe",4,100,"Capelin",0.00188047832294621,0
"28551",1,52,"Saithe",4,100,"Green_halibut",1e-06,0
"28552",1,52,"Saithe",4,100,"Haddock",0.00356370203784477,5
"28553",1,52,"Saithe",4,100,"Long_rough_dab",1e-06,0
"28554",1,52,"Saithe",4,100,"Mackerel",1e-06,0
"28555",1,52,"Saithe",4,100,"North_atl_cod",0.00393283308580655,0
"28556",1,52,"Saithe",4,100,"Norwegian_ssh",0.019044961857286,0
"28557",1,52,"Saithe",4,100,"Polar_cod",1e-06,0
"28558",1,52,"Saithe",4,100,"Redfish",1e-06,0
"28559",1,52,"Saithe",4,100,"Saithe",1e-06,0
"28560",1,52,"Saithe",4,100,"allotherprey",0.971578024696117,95
"28561",1,52,"Saithe",5,100,"Blue_whiting",1e-06,0
"28562",1,52,"Saithe",5,100,"Capelin",0.00179088971441338,0
"28563",1,52,"Saithe",5,100,"Green_halibut",1e-06,0
"28564",1,52,"Saithe",5,100,"Haddock",0.00343538642914231,7
"28565",1,52,"Saithe",5,100,"Long_rough_dab",1e-06,0
"28566",1,52,"Saithe",5,100,"Mackerel",1e-06,0
"28567",1,52,"Saithe",5,100,"North_atl_cod",0.00394503226945929,0
"28568",1,52,"Saithe",5,100,"Norwegian_ssh",0.0182886180518542,0
"28569",1,52,"Saithe",5,100,"Polar_cod",1e-06,0
"28570",1,52,"Saithe",5,100,"Redfish",1e-06,0
"28571",1,52,"Saithe",5,100,"Saithe",1e-06,0
"28572",1,52,"Saithe",5,100,"allotherprey",0.972540073535131,93
"28573",1,53,"Saithe",2,100,"Blue_whiting",1e-06,0
"28574",1,53,"Saithe",2,100,"Capelin",0.000372578995625062,0
"28575",1,53,"Saithe",2,100,"Green_halibut",1e-06,0
"28576",1,53,"Saithe",2,100,"Haddock",1.93621410198432e-05,2
"28577",1,53,"Saithe",2,100,"Long_rough_dab",1e-06,0
"28578",1,53,"Saithe",2,100,"Mackerel",1e-06,0
"28579",1,53,"Saithe",2,100,"North_atl_cod",0.000470500666701176,36
"28580",1,53,"Saithe",2,100,"Norwegian_ssh",0.0038761749346575,0
"28581",1,53,"Saithe",2,100,"Polar_cod",1e-06,0
"28582",1,53,"Saithe",2,100,"Redfish",1e-06,0
"28583",1,53,"Saithe",2,100,"Saithe",1e-06,0
"28584",1,53,"Saithe",2,100,"allotherprey",0.995261383261996,62
"28585",1,53,"Saithe",3,100,"Blue_whiting",1e-06,0
"28586",1,53,"Saithe",3,100,"Capelin",0.00213154964731481,0
"28587",1,53,"Saithe",3,100,"Green_halibut",1e-06,0
"28588",1,53,"Saithe",3,100,"Haddock",0.00153283335995649,2
"28589",1,53,"Saithe",3,100,"Long_rough_dab",1e-06,0
"28590",1,53,"Saithe",3,100,"Mackerel",1e-06,0
"28591",1,53,"Saithe",3,100,"North_atl_cod",0.00312848299300846,47
"28592",1,53,"Saithe",3,100,"Norwegian_ssh",0.0225338843426036,0
"28593",1,53,"Saithe",3,100,"Polar_cod",1e-06,0
"28594",1,53,"Saithe",3,100,"Redfish",1e-06,0
"28595",1,53,"Saithe",3,100,"Saithe",1e-06,0
"28596",1,53,"Saithe",3,100,"allotherprey",0.970673249657117,51
"28597",1,53,"Saithe",4,100,"Blue_whiting",1e-06,0
"28598",1,53,"Saithe",4,100,"Capelin",0.00209838783136418,0
"28599",1,53,"Saithe",4,100,"Green_halibut",1e-06,0
"28600",1,53,"Saithe",4,100,"Haddock",0.00322092988600488,5
"28601",1,53,"Saithe",4,100,"Long_rough_dab",1e-06,0
"28602",1,53,"Saithe",4,100,"Mackerel",1e-06,0
"28603",1,53,"Saithe",4,100,"North_atl_cod",0.00429931474569099,55
"28604",1,53,"Saithe",4,100,"Norwegian_ssh",0.0228990422502363,0
"28605",1,53,"Saithe",4,100,"Polar_cod",1e-06,0
"28606",1,53,"Saithe",4,100,"Redfish",1e-06,0
"28607",1,53,"Saithe",4,100,"Saithe",1e-06,0
"28608",1,53,"Saithe",4,100,"allotherprey",0.967482325286704,40
"28609",1,53,"Saithe",5,100,"Blue_whiting",1e-06,0
"28610",1,53,"Saithe",5,100,"Capelin",0.00200867481239094,0
"28611",1,53,"Saithe",5,100,"Green_halibut",1e-06,0
"28612",1,53,"Saithe",5,100,"Haddock",0.00324849113082629,5
"28613",1,53,"Saithe",5,100,"Long_rough_dab",1e-06,0
"28614",1,53,"Saithe",5,100,"Mackerel",1e-06,0
"28615",1,53,"Saithe",5,100,"North_atl_cod",0.00451995737802052,54
"28616",1,53,"Saithe",5,100,"Norwegian_ssh",0.0220821153025323,0
"28617",1,53,"Saithe",5,100,"Polar_cod",1e-06,0
"28618",1,53,"Saithe",5,100,"Redfish",1e-06,0
"28619",1,53,"Saithe",5,100,"Saithe",1e-06,0
"28620",1,53,"Saithe",5,100,"allotherprey",0.96814076137623,41
"28621",1,54,"Saithe",2,100,"Blue_whiting",1e-06,0
"28622",1,54,"Saithe",2,100,"Capelin",0.000297108567587302,0
"28623",1,54,"Saithe",2,100,"Green_halibut",1e-06,0
"28624",1,54,"Saithe",2,100,"Haddock",2.00370354170358e-05,2
"28625",1,54,"Saithe",2,100,"Long_rough_dab",1e-06,0
"28626",1,54,"Saithe",2,100,"Mackerel",1e-06,0
"28627",1,54,"Saithe",2,100,"North_atl_cod",0.00043946937511659,3
"28628",1,54,"Saithe",2,100,"Norwegian_ssh",0.0050493955500022,0
"28629",1,54,"Saithe",2,100,"Polar_cod",1e-06,0
"28630",1,54,"Saithe",2,100,"Redfish",1e-06,0
"28631",1,54,"Saithe",2,100,"Saithe",1e-06,0
"28632",1,54,"Saithe",2,100,"allotherprey",0.994193989471877,95
"28633",1,54,"Saithe",3,100,"Blue_whiting",1e-06,0
"28634",1,54,"Saithe",3,100,"Capelin",0.00173305526817251,0
"28635",1,54,"Saithe",3,100,"Green_halibut",1e-06,0
"28636",1,54,"Saithe",3,100,"Haddock",0.00110148760233912,1
"28637",1,54,"Saithe",3,100,"Long_rough_dab",1e-06,0
"28638",1,54,"Saithe",3,100,"Mackerel",1e-06,0
"28639",1,54,"Saithe",3,100,"North_atl_cod",0.00303068626918057,19
"28640",1,54,"Saithe",3,100,"Norwegian_ssh",0.03022271912233,0
"28641",1,54,"Saithe",3,100,"Polar_cod",1e-06,0
"28642",1,54,"Saithe",3,100,"Redfish",1e-06,0
"28643",1,54,"Saithe",3,100,"Saithe",1e-06,0
"28644",1,54,"Saithe",3,100,"allotherprey",0.963912051737978,80
"28645",1,54,"Saithe",4,100,"Blue_whiting",1e-06,0
"28646",1,54,"Saithe",4,100,"Capelin",0.00169478128513485,0
"28647",1,54,"Saithe",4,100,"Green_halibut",1e-06,0
"28648",1,54,"Saithe",4,100,"Haddock",0.0028836242661437,2
"28649",1,54,"Saithe",4,100,"Long_rough_dab",1e-06,0
"28650",1,54,"Saithe",4,100,"Mackerel",1e-06,0
"28651",1,54,"Saithe",4,100,"North_atl_cod",0.00417843461919884,27
"28652",1,54,"Saithe",4,100,"Norwegian_ssh",0.0306885392270488,0
