"","number","year","species","data","cv","predicted","residual","nll","numero"
"1189",2,69,4,786335,0.1,40327700,-3.93741,787.352,1000
"1190",2,70,4,925347,0.1,526151,0.56458,28.2918,1000
"1191",2,71,4,686666,0.1,225404000,-5.7938,1690.46,1000
"1192",2,72,4,710910,0.1,3280810,-1.5293,129.029,1000
"1193",2,73,4,619476,0.1,205901000,-5.80628,1697.59,1000
"1194",2,74,4,493471,0.1,5046000,-2.32489,281.981,1000
"1195",2,75,4,493010,0.1,62743000,-4.84627,1186.04,1000
"1196",2,76,4,437628,0.1,44878800,-4.63035,1083.61,1000
"1197",2,77,4,328752,0.1,202.426,7.39269,2743.91,1000
"1198",2,78,4,327743,0.1,6741.5,3.88395,765.569,1000
"1199",2,79,4,340223,0.1,17996.6,2.93942,443.363,1000
"1200",2,80,4,281136,0.1,52804,1.67225,150.984,1000
"1201",2,1,5,1251540,0.1,29309200,-3.15353,509.894,1000
"1202",2,2,5,1369190,0.1,3393860000,-7.8155,3066.85,1000
"1203",2,3,5,1514060,0.1,19368200000,-9.45659,4484.2,1000
"1204",2,4,5,1353590,0.1,51800700000,-10.5524,5580.39,1000
"1205",2,5,5,1599780,0.1,1.03609e+11,-11.0785,6149.58,1000
"1206",2,6,5,1742120,0.1,1.63236e+11,-11.4479,6565.65,1000
"1207",2,7,5,1284080,0.1,1.91841e+11,-11.9144,7110.3,1000
"1208",2,8,5,1690550,0.1,1.98654e+11,-11.6743,6827.38,1000
"1209",2,9,5,1956720,0.1,1.9243e+11,-11.4962,6621.26,1000
"1210",2,10,5,1620340,0.1,1.9559e+11,-11.7011,6858.75,1000
"1211",2,11,5,1556620,0.1,2.22781e+11,-11.8714,7059.42,1000
"1212",2,12,5,1795090,0.1,2.48958e+11,-11.84,7022.28,1000
"1213",2,13,5,2118900,0.1,2.80854e+11,-11.7947,6968.92,1000
"1214",2,14,5,1751340,0.1,2.95194e+11,-12.035,7255.06,1000
"1215",2,15,5,1578380,0.1,2.89273e+11,-12.1187,7356.06,1000
"1216",2,16,5,1754130,0.1,2.76116e+11,-11.9666,7172.97,1000
"1217",2,17,5,1591740,0.1,2.69708e+11,-12.0403,7261.3,1000
"1218",2,18,5,2020570,0.1,2.79679e+11,-11.838,7020.07,1000
"1219",2,19,5,2119020,0.1,2.78354e+11,-11.7857,6958.31,1000
"1220",2,20,5,2295350,0.1,2.84131e+11,-11.7263,6888.58,1000
"1221",2,21,5,1907840,0.1,3.09611e+11,-11.9971,7209.6,1000
"1222",2,22,5,2165410,0.1,3.16138e+11,-11.8913,7083.38,1000
"1223",2,23,5,1860070,0.1,3.06444e+11,-12.0122,7227.68,1000
"1224",2,24,5,2178340,0.1,2.86991e+11,-11.7886,6961.82,1000
"1225",2,25,5,1933020,0.1,2.63847e+11,-11.824,7003.49,1000
"1226",2,26,5,2106290,0.1,2.41422e+11,-11.6494,6798.58,1000
"1227",2,27,5,2184340,0.1,2.21774e+11,-11.5281,6658.06,1000
"1228",2,28,5,1964450,0.1,2.26456e+11,-11.6551,6805.16,1000
"1229",2,29,5,2331850,0.1,2.79685e+11,-11.6948,6851.65,1000
"1230",2,30,5,1919170,0.1,3.50467e+11,-12.1151,7351.9,1000
"1231",2,31,5,2536680,0.1,4.13752e+11,-12.0022,7215.96,1000
"1232",2,32,5,1929110,0.1,4.27161e+11,-12.3079,7587.26,1000
"1233",2,33,5,1786500,0.1,4.0651e+11,-12.3351,7620.75,1000
"1234",2,34,5,1907280,0.1,3.74706e+11,-12.1882,7440.71,1000
"1235",2,35,5,2079300,0.1,3.42027e+11,-12.0106,7225.9,1000
"1236",2,36,5,2196180,0.1,3.11464e+11,-11.8623,7048.95,1000
"1237",2,37,5,2334920,0.1,2.85701e+11,-11.7147,6875.02,1000
"1238",2,38,5,2250020,0.1,2.64707e+11,-11.6754,6829.04,1000
"1239",2,39,5,1949960,0.1,2.47748e+11,-11.7524,6918.99,1000
"1240",2,40,5,2239200,0.1,2.35687e+11,-11.5641,6699.7,1000
"1241",2,41,5,2046480,0.1,2.21141e+11,-11.5904,6730.06,1000
"1242",2,42,5,2166420,0.1,2.03832e+11,-11.452,6570.59,1000
"1243",2,43,5,2132430,0.1,1.86544e+11,-11.3792,6487.45,1000
"1244",2,44,5,2055520,0.1,1.75054e+11,-11.3523,6456.91,1000
"1245",2,45,5,2255410,0.1,1.82438e+11,-11.3008,6398.69,1000
"1246",2,46,5,2141110,0.1,2.0405e+11,-11.4648,6585.27,1000
"1247",2,47,5,2213360,0.1,2.11317e+11,-11.4666,6587.37,1000
"1248",2,48,5,2186660,0.1,2.34041e+11,-11.5809,6719.05,1000
"1249",2,49,5,1713300,0.1,2.88066e+11,-12.0325,7252.05,1000
"1250",2,50,5,1899760,0.1,3.09644e+11,-12.0015,7214.82,1000
"1251",2,51,5,2485700,0.1,3.00805e+11,-11.7037,6862.13,1000
"1252",2,52,5,2212960,0.1,2.83081e+11,-11.7592,6927.12,1000
"1253",2,53,5,1917840,0.1,2.69103e+11,-11.8517,7036.16,1000
"1254",2,54,5,1938910,0.1,2.61259e+11,-11.8111,6988.25,1000
"1255",2,55,5,1986280,0.1,2.47532e+11,-11.733,6896.32,1000
"1256",2,56,5,2470370,0.1,2.28831e+11,-11.4364,6552.87,1000
"1257",2,57,5,1880560,0.1,2.10948e+11,-11.6278,6773.35,1000
"1258",2,58,5,2589410,0.1,2.00815e+11,-11.2587,6351.31,1000
"1259",2,59,5,1794470,0.1,1.96791e+11,-11.6052,6747.03,1000
"1260",2,60,5,2066110,0.1,1.89212e+11,-11.425,6539.64,1000
"1261",2,61,5,1932340,0.1,1.77583e+11,-11.4285,6543.58,1000
"1262",2,62,5,1693130,0.1,1.65659e+11,-11.4911,6615.24,1000
"1263",2,63,5,2390430,0.1,1.52835e+11,-11.0656,6135.72,1000
"1264",2,64,5,2076840,0.1,1.41101e+11,-11.1264,6202.99,1000
"1265",2,65,5,2086270,0.1,1.32229e+11,-11.0569,6125.94,1000
"1266",2,66,5,1912020,0.1,1.22801e+11,-11.0702,6140.5,1000
"1267",2,67,5,1920610,0.1,1.13078e+11,-10.9832,6044.61,1000
"1268",2,68,5,2034860,0.1,1.16578e+11,-10.9559,6014.72,1000
"1269",2,69,5,2097080,0.1,1.46701e+11,-11.1556,6235.55,1000
"1270",2,70,5,2115340,0.1,1.73447e+11,-11.3144,6413.98,1000
"1271",2,71,5,2253010,0.1,1.79442e+11,-11.2853,6381.19,1000
"1272",2,72,5,2021930,0.1,1.73765e+11,-11.3614,6467.21,1000
"1273",2,73,5,1886360,0.1,1.62498e+11,-11.3638,6469.84,1000
"1274",2,74,5,1743790,0.1,1.50349e+11,-11.3646,6470.75,1000
"1275",2,75,5,1977950,0.1,1.40654e+11,-11.172,6253.79,1000
"1276",2,76,5,2069490,0.1,1.32187e+11,-11.0647,6134.51,1000
"1277",2,77,5,2474900,0.1,1.25094e+11,-10.8306,5878.45,1000
"1278",2,78,5,2176900,0.1,1.1945e+11,-10.9128,5967.62,1000
"1279",2,79,5,2135130,0.1,1.14143e+11,-10.8867,5939.19,1000
"1280",2,80,5,1928740,0.1,1.06782e+11,-10.9217,5977.24,1000
"1281",2,1,7,6029950,0.1,124700000,-3.02917,473.022,1000
"1282",2,2,7,5966140,0.1,29274600000,-8.49837,3625.34,1000
"1283",2,3,7,5862610,0.1,32251300000,-8.61272,3723.15,1000
"1284",2,4,7,6698870,0.1,1850270000,-5.62115,1594.2,1000
"1285",2,5,7,4640270,0.1,8433170,-0.597399,31.8109,1000
"1286",2,6,7,6069490,0.1,444534,2.614,355.886,1000
"1287",2,7,7,5603670,0.1,3526780,0.463038,24.8755,1000
"1288",2,8,7,6227740,0.1,900190,1.93416,201.31,1000
"1289",2,9,7,6498880,0.1,32909500,-1.62213,145.869,1000
"1290",2,10,7,6008160,0.1,28335900,-1.55101,134.507,1000
"1291",2,11,7,5345900,0.1,790635000,-4.99651,1262.36,1000
"1292",2,12,7,6215520,0.1,4452300000,-6.57413,2175.22,1000
"1293",2,13,7,4949480,0.1,42456400,-2.1492,244.983,1000
"1294",2,14,7,5859390,0.1,285304,3.02225,470.899,1000
"1295",2,15,7,5190350,0.1,2343110,0.795321,45.7054,1000
"1296",2,16,7,4502630,0.1,48754400,-2.38213,297.665,1000
"1297",2,17,7,4902530,0.1,148268000,-3.40927,595.178,1000
"1298",2,18,7,3649660,0.1,29665800,-2.09536,233.254,1000
"1299",2,19,7,4895190,0.1,73710800,-2.7119,381.739,1000
"1300",2,20,7,4737710,0.1,218947000,-3.83327,748.687,1000
"1301",2,21,7,5544340,0.1,617171,2.19539,255.131,1000
"1302",2,22,7,4198610,0.1,3606380,0.15205,15.0226,1000
"1303",2,23,7,4321180,0.1,233.006,9.82797,4843.35,1000
"1304",2,24,7,5052790,0.1,198225,3.23829,538.378,1000
"1305",2,25,7,4462010,0.1,545.032,9.01027,4073.17,1000
"1306",2,26,7,4447940,0.1,8027.13,6.31737,2009.38,1000
"1307",2,27,7,4808580,0.1,296217,2.78706,402.388,1000
"1308",2,28,7,4346060,0.1,6087220,-0.336921,19.5769,1000
"1309",2,29,7,5362820,0.1,284832,2.93535,444.924,1000
"1310",2,30,7,4890180,0.1,11426200,-0.84868,50.032,1000
"1311",2,31,7,4497420,0.1,230911,2.96923,454.751,1000
"1312",2,32,7,4550490,0.1,6483050,-0.353956,20.2113,1000
"1313",2,33,7,5234590,0.1,119454,3.78012,728.551,1000
"1314",2,34,7,4810940,0.1,12285200,-0.937502,57.9482,1000
"1315",2,35,7,5057200,0.1,11138200,-0.789569,45.2236,1000
"1316",2,36,7,5178430,0.1,122217000,-3.1613,513.766,1000
"1317",2,37,7,4730760,0.1,5156690,-0.0862102,14.3576,1000
"1318",2,38,7,4577270,0.1,1538980,1.08998,73.3563,1000
"1319",2,39,7,4426810,0.1,223748,2.98491,459.405,1000
"1320",2,40,7,4615460,0.1,13247.2,5.85338,1727.07,1000
"1321",2,41,7,4855710,0.1,13207900,-1.00066,64.0782,1000
"1322",2,42,7,5478350,0.1,152861000,-3.32872,568.153,1000
"1323",2,43,7,4989720,0.1,705316,1.95649,205.432,1000
"1324",2,44,7,5629090,0.1,180664000,-3.46869,615.75,1000
"1325",2,45,7,5795390,0.1,2329400,0.911452,55.7262,1000
"1326",2,46,7,5306020,0.1,3515030000,-6.49596,2123.98,1000
"1327",2,47,7,5061230,0.1,36848000,-1.98519,211.103,1000
"1328",2,48,7,6659720,0.1,1006740,1.88936,192.813,1000
"1329",2,49,7,5892480,0.1,9735610,-0.502113,26.8114,1000
"1330",2,50,7,5001870,0.1,843774,1.77968,172.405,1000
"1331",2,51,7,4926490,0.1,165213000,-3.51261,630.948,1000
"1332",2,52,7,4790610,0.1,3930120,0.197987,15.9585,1000
"1333",2,53,7,6291440,0.1,19757200000,-8.05209,3256.08,1000
"1334",2,54,7,4579420,0.1,2315070000,-6.22562,1951.87,1000
"1335",2,55,7,6088010,0.1,160118000,-3.26959,548.75,1000
"1336",2,56,7,6078480,0.1,768231000,-4.83934,1185.2,1000
"1337",2,57,7,5301060,0.1,3063790,0.548255,29.1289,1000
"1338",2,58,7,5946140,0.1,678892000,-4.73772,1136.51,1000
"1339",2,59,7,4721010,0.1,153383000,-3.48092,619.823,1000
"1340",2,60,7,6006350,0.1,15089600,-0.921189,56.6542,1000
"1341",2,61,7,5431550,0.1,268386000,-3.9002,774.702,1000
"1342",2,62,7,5035240,0.1,32435900,-1.86281,187.551,1000
"1343",2,63,7,5949210,0.1,7361290,-0.212977,16.4831,1000
"1344",2,64,7,6941490,0.1,59809800,-2.15365,246.28,1000
"1345",2,65,7,7252110,0.1,18482400,-0.935529,58.1738,1000
"1346",2,66,7,6522750,0.1,2001820,1.18124,84.0735,1000
"1347",2,67,7,5016990,0.1,962655,1.65089,150.317,1000
"1348",2,68,7,4995320,0.1,317429000,-4.15175,875.894,1000
"1349",2,69,7,6110440,0.1,377306,2.7847,401.969,1000
"1350",2,70,7,4823210,0.1,8725770,-0.592842,31.5784,1000
"1351",2,71,7,4876000,0.1,153240000,-3.44768,608.341,1000
"1352",2,72,7,4600610,0.1,310343,2.69627,377.45,1000
"1353",2,73,7,5202010,0.1,349297,2.70088,378.818,1000
"1354",2,74,7,5699000,0.1,2673540,0.756886,42.816,1000
"1355",2,75,7,5250430,0.1,93623900,-2.88098,429.091,1000
"1356",2,76,7,6150850,0.1,1023360,1.79349,175.08,1000
"1357",2,77,7,5321260,0.1,60942.6,4.46953,1012.94,1000
"1358",2,78,7,5005370,0.1,2843.15,7.47335,2806.59,1000
"1359",2,79,7,4989390,0.1,514.689,9.17926,4226.98,1000
"1360",2,80,7,4756220,0.1,3625.97,7.17909,2590.96,1000
"1361",2,1,8,2040020,0.1,16365500,-2.08221,229.925,1000
"1362",2,2,8,1505840,0.1,15380200,-2.32373,282.828,1000
"1363",2,3,8,1713790,0.1,12792800,-2.01018,215.012,1000
"1364",2,4,8,1410860,0.1,4191950,-1.08897,72.0686,1000
"1365",2,5,8,1163530,0.1,1997110,-0.540242,27.1764,1000
"1366",2,6,8,1021610,0.1,510985,0.692798,36.4517,1000
"1367",2,7,8,1531900,0.1,6384510,-1.42737,114.727,1000
"1368",2,8,8,1455210,0.1,2475270000,-7.43896,2779.71,1000
"1369",2,9,8,1891470,0.1,642180000,-5.82752,1711.07,1000
"1370",2,10,8,1994210,0.1,159260000,-4.38029,972.469,1000
"1371",2,11,8,2066520,0.1,46538400,-3.11441,498.136,1000
"1372",2,12,8,1852330,0.1,40817600,-3.09267,491.279,1000
"1373",2,13,8,1360220,0.1,6722600,-1.59783,140.392,1000
"1374",2,14,8,1138360,0.1,1136640,0.00150871,12.5616,1000
"1375",2,15,8,824500,0.1,2688930,-1.18212,82.1094,1000
"1376",2,16,8,661042,0.1,704999,-0.0643793,12.2252,1000
"1377",2,17,8,416359,0.1,30616300,-4.29774,935.084,1000
"1378",2,18,8,469318,0.1,8288630,-2.87136,423.91,1000
"1379",2,19,8,378324,0.1,28655800,-4.32736,947.762,1000
"1380",2,20,8,300026,0.1,6711260,-3.10767,494.109,1000
"1381",2,21,8,248106,0.1,1965330,-2.06956,225.192,1000
"1382",2,22,8,253293,0.1,500501,-0.68106,34.2508,1000
"1383",2,23,8,305180,0.1,78070.2,1.36329,104.173,1000
"1384",2,24,8,488541,0.1,1814930,-1.31238,97.8322,1000
"1385",2,25,8,783023,0.1,402952,0.664345,34.255,1000
"1386",2,26,8,890092,0.1,69702.2,2.54709,336.7,1000
"1387",2,27,8,1126850,0.1,804338,0.337163,18.2352,1000
"1388",2,28,8,1186760,0.1,10758300,-2.20445,255.583,1000
"1389",2,29,8,1192200,0.1,1863910,-0.446879,22.5927,1000
"1390",2,30,8,945064,0.1,307942,1.12134,75.2456,1000
"1391",2,31,8,785728,0.1,323634000,-6.02076,1824.67,1000
"1392",2,32,8,666907,0.1,124275000,-5.2276,1378.42,1000
"1393",2,33,8,755943,0.1,343739000,-6.11967,1884.67,1000
"1394",2,34,8,851646,0.1,75550700,-4.48539,1018.21,1000
"1395",2,35,8,712853,0.1,16129800,-3.11915,498.548,1000
"1396",2,36,8,744756,0.1,2674000,-1.27828,93.8365,1000
"1397",2,37,8,789419,0.1,410812,0.653161,33.5264,1000
"1398",2,38,8,940901,0.1,179430000,-5.2507,1390.87,1000
"1399",2,39,8,1007230,0.1,23892000,-3.16634,513.724,1000
"1400",2,40,8,1092230,0.1,2926580,-0.985607,61.0912,1000
"1401",2,41,8,1356290,0.1,1138320,0.175203,14.2714,1000
"1402",2,42,8,1520210,0.1,1459480,0.0407662,12.9338,1000
"1403",2,43,8,1807640,0.1,272368,1.89262,192.124,1000
"1404",2,44,8,1684210,0.1,215448000,-4.85142,1189.77,1000
"1405",2,45,8,1580930,0.1,56435300,-3.57508,651.95,1000
"1406",2,46,8,1948390,0.1,25955600,-2.58939,348.345,1000
"1407",2,47,8,1699960,0.1,5176300,-1.11349,74.955,1000
"1408",2,48,8,1485180,0.1,1220120,0.196584,14.7597,1000
"1409",2,49,8,1745690,0.1,52495000,-3.40357,592.202,1000
"1410",2,50,8,1761920,0.1,197780000,-4.72075,1127.27,1000
"1411",2,51,8,2551210,0.1,43991700,-2.84744,418.763,1000
"1412",2,52,8,2781150,0.1,17793000,-1.85594,185.68,1000
"1413",2,53,8,3403620,0.1,5402160,-0.461959,24.327,1000
"1414",2,54,8,3467680,0.1,9580950,-1.01629,65.3176,1000
"1415",2,55,8,2785880,0.1,11237900,-1.39472,110.719,1000
"1416",2,56,8,2503940,0.1,466770000,-5.22797,1379.93,1000
"1417",2,57,8,2474770,0.1,66887400,-3.29686,556.803,1000
"1418",2,58,8,2385060,0.1,39812300,-2.81495,409.499,1000
"1419",2,59,8,2451110,0.1,7228230,-1.08145,71.8053,1000
"1420",2,60,8,1890020,0.1,1029510,0.607502,31.5214,1000
"1421",2,61,8,2354500,0.1,17001600,-1.97698,208.71,1000
"1422",2,62,8,2312490,0.1,18232400,-2.06487,226.455,1000
"1423",2,63,8,2240350,0.1,92395600,-3.71945,704.953,1000
"1424",2,64,8,3070730,0.1,7302260,-0.866269,51.0749,1000
"1425",2,65,8,3399160,0.1,737821,1.52758,130.331,1000
"1426",2,66,8,3225130,0.1,608396,1.6679,152.698,1000
"1427",2,67,8,2734030,0.1,1681040,0.486367,25.2653,1000
"1428",2,68,8,1860690,0.1,5724480,-1.1238,76.1994,1000
"1429",2,69,8,1476730,0.1,5841600,-1.37517,107.377,1000
"1430",2,70,8,1553530,0.1,195870000,-4.83692,1182.66,1000
"1431",2,71,8,1490040,0.1,167007000,-4.71923,1126.39,1000
"1432",2,72,8,1445850,0.1,13416700,-2.22781,260.957,1000
"1433",2,73,8,2170320,0.1,846007,0.942102,57.5846,1000
"1434",2,74,8,2402100,0.1,4721130,-0.675704,36.137,1000
"1435",2,75,8,3575840,0.1,581821,1.81579,178.561,1000
"1436",2,76,8,4127610,0.1,35836.5,4.74649,1140.31,1000
"1437",2,77,8,5573390,0.1,278855,2.99506,462.67,1000
"1438",2,78,8,5452170,0.1,25237400,-1.53231,131.527,1000
"1439",2,79,8,5834960,0.1,3216500,0.595574,31.9311,1000
"1440",2,80,8,4571720,0.1,69216200,-2.71735,383.15,1000
"1441",2,1,9,279338,0.1,3233000,-2.44874,310.974,1000
"1442",2,2,9,347314,0.1,3886400,-2.41501,302.988,1000
"1443",2,3,9,340067,0.1,3552620,-2.3463,286.609,1000
"1444",2,4,9,268324,0.1,3182150,-2.47312,316.931,1000
"1445",2,5,9,318030,0.1,2847070,-2.1919,251.508,1000
"1446",2,6,9,416148,0.1,2391670,-1.74871,164.454,1000
"1447",2,7,9,273410,0.1,1871910,-1.92374,196.175,1000
"1448",2,8,9,441535,0.1,1462800,-1.19785,83.3569,1000
"1449",2,9,9,326329,0.1,1143080,-1.25357,89.8841,1000
"1450",2,10,9,430261,0.1,869747,-0.703811,36.356,1000
"1451",2,11,9,458194,0.1,765304,-0.512981,24.8089,1000
"1452",2,12,9,425230,0.1,721436,-0.528613,25.5483,1000
"1453",2,13,9,376659,0.1,634388,-0.521319,25.0441,1000
"1454",2,14,9,340049,0.1,518094,-0.421067,20.2181,1000
"1455",2,15,9,414519,0.1,408814,0.0138592,11.5608,1000
"1456",2,16,9,388819,0.1,319567,0.196148,13.4109,1000
"1457",2,17,9,431198,0.1,251368,0.539651,26.1518,1000
"1458",2,18,9,359121,0.1,197612,0.597354,29.2494,1000
"1459",2,19,9,352706,0.1,152542,0.838192,46.5181,1000
"1460",2,20,9,440051,0.1,117636,1.31929,98.6378,1000
"1461",2,21,9,376578,0.1,89098.6,1.44138,115.334,1000
"1462",2,22,9,368082,0.1,65990.8,1.71879,159.144,1000
"1463",2,23,9,362351,0.1,48708.7,2.00676,212.771,1000
"1464",2,24,9,405410,0.1,49594.2,2.10103,232.244,1000
"1465",2,25,9,425010,0.1,54469.7,2.05447,222.618,1000
"1466",2,26,9,431597,0.1,57616.5,2.01368,214.338,1000
"1467",2,27,9,371761,0.1,57053.3,1.87427,187.086,1000
"1468",2,28,9,398521,0.1,53779.1,2.00287,212.087,1000
"1469",2,29,9,424343,0.1,46934.5,2.20179,253.968,1000
"1470",2,30,9,548824,0.1,36671.3,2.70578,377.895,1000
"1471",2,31,9,457421,0.1,28120.4,2.78911,400.607,1000
"1472",2,32,9,474109,0.1,23750,2.99385,459.844,1000
"1473",2,33,9,433842,0.1,27233.9,2.76822,394.748,1000
"1474",2,34,9,444844,0.1,27402.9,2.78707,400.011,1000
"1475",2,35,9,404994,0.1,24266.7,2.81477,407.673,1000
"1476",2,36,9,510522,0.1,18480.9,3.31869,562.446,1000
"1477",2,37,9,442981,0.1,12312,3.58295,653.494,1000
"1478",2,38,9,369544,0.1,47200.8,2.05786,223.176,1000
"1479",2,39,9,313892,0.1,62123.2,1.61993,142.482,1000
"1480",2,40,9,380397,0.1,64249.9,1.77844,169.607,1000
"1481",2,41,9,390325,0.1,57495.5,1.91527,194.905,1000
"1482",2,42,9,402848,0.1,47841.9,2.13066,238.508,1000
"1483",2,43,9,364375,0.1,38942.1,2.23611,261.431,1000
"1484",2,44,9,457332,0.1,39919.4,2.43855,308.975,1000
"1485",2,45,9,443172,0.1,45070.4,2.28573,272.847,1000
"1486",2,46,9,423951,0.1,45998.8,2.221,258.216,1000
"1487",2,47,9,371992,0.1,41438.2,2.19467,252.272,1000
"1488",2,48,9,351774,0.1,35188.5,2.30227,276.409,1000
"1489",2,49,9,325988,0.1,28051,2.45284,312.131,1000
"1490",2,50,9,363998,0.1,21748.1,2.81762,408.37,1000
"1491",2,51,9,393138,0.1,15853.4,3.21078,526.953,1000
"1492",2,52,9,395122,0.1,13037.9,3.41134,593.365,1000
"1493",2,53,9,405816,0.1,10767.7,3.62935,670.139,1000
"1494",2,54,9,520314,0.1,7618.82,4.22381,903.807,1000
"1495",2,55,9,387372,0.1,4702.12,4.41137,984.493,1000
"1496",2,56,9,484636,0.1,3158.01,5.03345,1278.49,1000
"1497",2,57,9,451566,0.1,2169.82,5.33808,1436.39,1000
"1498",2,58,9,360878,0.1,2079,5.15665,1340.97,1000
"1499",2,59,9,375983,0.1,6362.27,4.07916,843.43,1000
"1500",2,60,9,436991,0.1,8912.25,3.89249,769.176,1000
"1501",2,61,9,425276,0.1,9997.72,3.75038,714.845,1000
"1502",2,62,9,448672,0.1,10930.8,3.71471,701.583,1000
"1503",2,63,9,503931,0.1,11149.1,3.81108,737.963,1000
"1504",2,64,9,364033,0.1,10763.5,3.52108,631.323,1000
"1505",2,65,9,367784,0.1,9800.62,3.62505,668.481,1000
"1506",2,66,9,392650,0.1,8219.92,3.86636,758.933,1000
"1507",2,67,9,460348,0.1,16850.4,3.30761,558.67,1000
"1508",2,68,9,411184,0.1,39972.8,2.33084,283.184,1000
"1509",2,69,9,397337,0.1,35092.7,2.42679,305.975,1000
"1510",2,70,9,371315,0.1,21671.2,2.84106,415.024,1000
"1511",2,71,9,502154,0.1,11538.4,3.77323,723.604,1000
"1512",2,72,9,433959,0.1,6081.23,4.26774,922.278,1000
"1513",2,73,9,509564,0.1,5586.16,4.51326,1030.24,1000
"1514",2,74,9,380452,0.1,4515.2,4.43391,994.443,1000
"1515",2,75,9,480028,0.1,4242.51,4.72869,1129.72,1000
"1516",2,76,9,330451,0.1,4119.57,4.38471,972.608,1000
"1517",2,77,9,444156,0.1,44020.4,2.31152,278.777,1000
"1518",2,78,9,345899,0.1,64961.5,1.67235,151.209,1000
"1519",2,79,9,420320,0.1,74242.1,1.73368,161.848,1000
"1520",2,80,9,393090,0.1,75424,1.65091,147.774,1000
"1521",2,1,10,1818960,0.1,42595500,-3.15348,510.253,1000
"1522",2,2,10,1763840,0.1,127384000,-4.27971,928.795,1000
"1523",2,3,10,2199250,0.1,233605000,-4.66551,1101.57,1000
"1524",2,4,10,2159650,0.1,376104000,-5.15992,1344.44,1000
"1525",2,5,10,2068480,0.1,629295000,-5.71778,1647.81,1000
"1526",2,6,10,2214940,0.1,798867000,-5.88797,1746.64,1000
"1527",2,7,10,2202890,0.1,836399000,-5.93934,1777.01,1000
"1528",2,8,10,2141000,0.1,774145000,-5.89049,1748.09,1000
"1529",2,9,10,1733730,0.1,654641000,-5.93381,1773.49,1000
"1530",2,10,10,2164610,0.1,529850000,-5.50035,1525.9,1000
"1531",2,11,10,2249550,0.1,461484000,-5.32372,1430.34,1000
"1532",2,12,10,1715750,0.1,403325000,-5.45989,1503.49,1000
"1533",2,13,10,1864500,0.1,350817000,-5.23727,1384.51,1000
"1534",2,14,10,2022050,0.1,389888000,-5.26175,1397.43,1000
"1535",2,15,10,1986980,0.1,421013000,-5.35605,1447.48,1000
"1536",2,16,10,1862620,0.1,6306810000,-8.1274,3315.79,1000
"1537",2,17,10,1570980,0.1,11463900000,-8.89526,3969.17,1000
"1538",2,18,10,1569460,0.1,12670800000,-8.99633,4059.58,1000
"1539",2,19,10,1393980,0.1,11552900000,-9.02253,4083.06,1000
"1540",2,20,10,1726690,0.1,9569860000,-8.62017,3728.34,1000
"1541",2,21,10,1701550,0.1,7645090000,-8.41028,3549.6,1000
"1542",2,22,10,1500360,0.1,5975740000,-8.28976,3448.84,1000
"1543",2,23,10,1707980,0.1,4571840000,-7.89236,3127.44,1000
"1544",2,24,10,1549790,0.1,3445010000,-7.70656,2982.42,1000
"1545",2,25,10,1317260,0.1,2570660000,-7.57636,2882.77,1000
"1546",2,26,10,1556090,0.1,1914720000,-7.11515,2544.14,1000
"1547",2,27,10,1042980,0.1,1424890000,-7.21977,2618.73,1000
"1548",2,28,10,1311940,0.1,1074050000,-6.70768,2262.35,1000
"1549",2,29,10,1569600,0.1,815988000,-6.25358,1968.24,1000
"1550",2,30,10,1096440,0.1,673492000,-6.42041,2073.61,1000
"1551",2,31,10,1216510,0.1,575044000,-6.15846,1908.96,1000
"1552",2,32,10,1576230,0.1,547624000,-5.85055,1724.34,1000
"1553",2,33,10,1513040,0.1,540684000,-5.87871,1740.81,1000
"1554",2,34,10,1086410,0.1,485764000,-6.10284,1874.75,1000
"1555",2,35,10,1399670,0.1,391246000,-5.6331,1599.36,1000
"1556",2,36,10,1546950,0.1,290901000,-5.2367,1384.02,1000
"1557",2,37,10,1658520,0.1,204602000,-4.81514,1172.22,1000
"1558",2,38,10,1434650,0.1,161602000,-4.72422,1128.7,1000
"1559",2,39,10,1473120,0.1,125262000,-4.44303,999.843,1000
"1560",2,40,10,1140380,0.1,90298400,-4.37176,968.177,1000
"1561",2,41,10,1398210,0.1,63134600,-3.81008,738.602,1000
"1562",2,42,10,1723940,0.1,44360000,-3.24772,540.362,1000
"1563",2,43,10,1482570,0.1,67170300,-3.81345,739.947,1000
"1564",2,44,10,1431470,0.1,78673900,-4.00661,815.436,1000
"1565",2,45,10,2074480,0.1,71277000,-3.53686,638.631,1000
"1566",2,46,10,1538020,0.1,58210700,-3.63358,673.006,1000
"1567",2,47,10,1768800,0.1,45034000,-3.23712,536.948,1000
"1568",2,48,10,1839260,0.1,47844000,-3.25858,543.96,1000
"1569",2,49,10,1848050,0.1,49939500,-3.29668,556.451,1000
"1570",2,50,10,2172590,0.1,45136800,-3.03378,473.398,1000
"1571",2,51,10,1809660,0.1,55417900,-3.42176,598.448,1000
"1572",2,52,10,2170750,0.1,62417700,-3.35878,577.276,1000
"1573",2,53,10,2012800,0.1,109545000,-3.99681,811.856,1000
"1574",2,54,10,2013980,0.1,165690000,-4.41001,985.539,1000
"1575",2,55,10,1873690,0.1,172182000,-4.52064,1034.87,1000
"1576",2,56,10,1617540,0.1,144124000,-4.48977,1020.81,1000
"1577",2,57,10,1588990,0.1,107859000,-4.21773,902.356,1000
"1578",2,58,10,2173060,0.1,122364000,-4.03086,825.601,1000
