number,area,year,species,type,InpN,lenbin,obs_value,label,pred_value,nll,pearson,resid,res_abs,prey
1,1,55,4,0,100,2,0.007563194,diet,0.00014535,-2.9889,0.615276295,1,0.615276295,7
1,1,55,4,0,100,2,3.62E-08,diet,0.0788345,5.28E-05,-0.280774692,0,0.280774692,9
1,1,55,4,0,100,2,7.62E-05,diet,0.412771,0.065526,-0.642353933,0,0.642353933,10
1,1,55,4,0,100,2,0.000614028,diet,0.00378615,0.111696,-0.051552651,0,0.051552651,12
1,1,55,4,0,100,2,0.003510581,diet,0.00042009,-0.74532,0.150784359,1,0.150784359,13
1,1,55,4,0,100,2,0.988235942,diet,0.504043,-66.5339,0.682000449,1,0.682000449,17
1,1,55,4,0,100,3,0.013100716,diet,2.54E-05,-8.18308,2.595185444,1,2.595185444,7
1,1,55,4,0,100,3,2.05E-06,diet,0.0335063,0.00198726,-0.183036072,0,0.183036072,9
1,1,55,4,0,100,3,0.017756745,diet,0.780376,6.71739,-0.863288219,0,0.863288219,10
1,1,55,4,0,100,3,0.019252617,diet,0.0020896,-4.27538,0.375458602,1,0.375458602,12
1,1,55,4,0,100,3,0.025619021,diet,0.000148163,-13.2009,2.092539634,1,2.092539634,13
1,1,55,4,0,100,3,0.924268853,diet,0.183855,-149.256,1.726779218,1,1.726779218,17
1,1,55,4,0,100,4,0.0137521,diet,6.43E-06,-10.5461,5.422873919,1,5.422873919,7
1,1,55,4,0,100,4,2.83E-06,diet,0.0170566,0.00246623,-0.13057922,0,0.13057922,9
1,1,55,4,0,100,4,0.027358322,diet,0.885802,9.51378,-0.912102147,0,0.912102147,10
1,1,55,4,0,100,4,0.023684928,diet,0.00128694,-6.89841,0.624352517,1,0.624352517,12
1,1,55,4,0,100,4,0.025917508,diet,6.19E-05,-15.6477,3.286882433,1,3.286882433,13
1,1,55,4,0,100,4,0.909284307,diet,0.095786,-204.638,2.628485798,1,2.628485798,17
1,1,55,4,0,100,5,0.013987596,diet,2.25E-06,-12.2193,9.327483316,1,9.327483316,7
1,1,55,4,0,100,5,2.89E-06,diet,0.01079,0.0023792,-0.103847074,0,0.103847074,9
1,1,55,4,0,100,5,0.028807553,diet,0.922862,9.98712,-0.930669723,0,0.930669723,10
1,1,55,4,0,100,5,0.024495545,diet,0.000920676,-8.03733,0.776955024,1,0.776955024,12
1,1,55,4,0,100,5,0.026348586,diet,3.16E-05,-17.722,4.681507458,1,4.681507458,13
1,1,55,4,0,100,5,0.906357827,diet,0.0653939,-238.282,3.288582549,1,3.288582549,17
1,1,56,4,0,100,1,0.005859205,diet,0.000576284,-1.35885,0.22006745,1,0.22006745,7
1,1,56,4,0,100,1,5.59E-05,diet,0.0030653,0.0223977,-0.054354681,0,0.054354681,10
1,1,56,4,0,100,1,0.000986435,diet,0.0156168,0.272454,-0.117073646,0,0.117073646,13
1,1,56,4,0,100,1,0.993098416,diet,0.975013,-1.82516,0.01831569,1,0.01831569,17
1,1,56,4,0,100,2,0.006101945,diet,0.000414621,-1.64081,0.279307335,1,0.279307335,7
1,1,56,4,0,100,2,1.75E-07,diet,0.00343431,0.000172902,-0.058600002,0,0.058600002,9
1,1,56,4,0,100,2,6.75E-05,diet,0.407263,0.0587913,-0.638065771,0,0.638065771,10
1,1,56,4,0,100,2,0.00072005,diet,0.0186984,0.234511,-0.131476339,0,0.131476339,12
1,1,56,4,0,100,2,0.002335348,diet,0.0185128,0.483488,-0.118897869,0,0.118897869,13
1,1,56,4,0,100,2,0.99077494,diet,0.551676,-58.0124,0.591180831,1,0.591180831,17
1,1,56,4,0,100,3,0.011300992,diet,8.65E-05,-5.50661,1.205900825,1,1.205900825,7
1,1,56,4,0,100,3,5.40E-06,diet,0.00181551,0.00314005,-0.042482142,0,0.042482142,9
1,1,56,4,0,100,3,0.020470305,diet,0.78019,7.45234,-0.860108412,0,0.860108412,10
1,1,56,4,0,100,3,0.022565752,diet,0.0104817,-1.73035,0.118031168,1,0.118031168,12
1,1,56,4,0,100,3,0.026657584,diet,0.00638733,-3.80872,0.253629348,1,0.253629348,13
1,1,56,4,0,100,3,0.91899997,diet,0.201039,-139.668,1.601255661,1,1.601255661,17
1,1,56,4,0,100,4,0.011911088,diet,2.41E-05,-7.38968,2.422618653,1,2.422618653,7
1,1,56,4,0,100,4,6.30E-06,diet,0.00107162,0.00323424,-0.03254328,0,0.03254328,9
1,1,56,4,0,100,4,0.032963808,diet,0.885696,10.8483,-0.906087871,0,0.906087871,10
1,1,56,4,0,100,4,0.028387224,diet,0.00647462,-4.19577,0.272324581,1,0.272324581,12
1,1,56,4,0,100,4,0.027398032,diet,0.00262594,-6.42493,0.483415189,1,0.483415189,13
1,1,56,4,0,100,4,0.899333552,diet,0.104108,-193.917,2.464610387,1,2.464610387,17
1,1,56,4,0,100,5,0.012172056,diet,9.00E-06,-8.77611,4.055110216,1,4.055110216,7
1,1,56,4,0,100,5,6.15E-06,diet,0.000740689,0.00294712,-0.026989573,0,0.026989573,9
1,1,56,4,0,100,5,0.034567963,diet,0.922489,11.3526,-0.92447197,0,0.92447197,10
1,1,56,4,0,100,5,0.029371024,diet,0.00463215,-5.42479,0.363486787,1,0.363486787,12
1,1,56,4,0,100,5,0.02805405,diet,0.00132778,-8.55824,0.733458055,1,0.733458055,13
1,1,56,4,0,100,5,0.895828756,diet,0.0708013,-227.35,3.100614584,1,3.100614584,17
1,1,57,4,0,100,2,0.008490989,diet,0.000315975,-2.79447,0.459898642,1,0.459898642,7
1,1,57,4,0,100,2,6.20E-09,diet,0.000812065,7.31E-06,-0.028496537,0,0.028496537,9
1,1,57,4,0,100,2,8.53E-05,diet,0.408922,0.0722595,-0.639336771,0,0.639336771,10
1,1,57,4,0,100,2,0.00171565,diet,0.00013882,-0.431378,0.133831666,1,0.133831666,12
1,1,57,4,0,100,2,0.005747662,diet,0.00391661,-0.220461,0.029258055,1,0.029258055,13
1,1,57,4,0,100,2,0.983960438,diet,0.585895,-51.013,0.520049371,1,0.520049371,17
1,1,57,4,0,100,3,0.011455405,diet,7.07E-05,-5.8289,1.354368404,1,1.354368404,7
1,1,57,4,0,100,3,4.90E-06,diet,0.000352669,0.00209656,-0.018518369,0,0.018518369,9
1,1,57,4,0,100,3,0.008365575,diet,0.780592,3.79456,-0.874042622,0,0.874042622,10
1,1,57,4,0,100,3,0.011152996,diet,0.000106265,-5.19007,1.071614636,1,1.071614636,12
1,1,57,4,0,100,3,0.013154556,diet,0.00154154,-2.82032,0.295779193,1,0.295779193,13
1,1,57,4,0,100,3,0.955866565,diet,0.217336,-141.58,1.584173117,1,1.584173117,17
1,1,57,4,0,100,4,0.012393102,diet,2.03E-05,-7.94822,2.744950145,1,2.744950145,7
1,1,57,4,0,100,4,9.06E-06,diet,0.000179847,0.00270755,-0.012735047,0,0.012735047,9
1,1,57,4,0,100,4,0.017949926,diet,0.886003,6.99892,-0.92220757,0,0.92220757,10
1,1,57,4,0,100,4,0.016202954,diet,7.54E-05,-8.70019,1.856711825,1,1.856711825,12
1,1,57,4,0,100,4,0.014512288,diet,0.000665962,-4.47199,0.53654955,1,0.53654955,13
1,1,57,4,0,100,4,0.938932669,diet,0.113056,-198.759,2.456226368,1,2.456226368,17
1,1,57,4,0,100,5,0.012548321,diet,7.74E-06,-9.27362,4.506225713,1,4.506225713,7
1,1,57,4,0,100,5,9.51E-06,diet,0.000113652,0.00235922,-0.009768723,0,0.009768723,9
1,1,57,4,0,100,5,0.018609676,diet,0.922491,7.26409,-0.941088235,0,0.941088235,10
1,1,57,4,0,100,5,0.016584717,diet,5.76E-05,-9.39055,2.177043281,1,2.177043281,12
1,1,57,4,0,100,5,0.014811717,diet,0.000345761,-5.56539,0.777963347,1,0.777963347,13
1,1,57,4,0,100,5,0.937436059,diet,0.0769843,-234.317,3.101169074,1,3.101169074,17
1,1,58,4,0,100,2,0.011146855,diet,0.000131505,-4.94905,0.960565945,1,0.960565945,7
1,1,58,4,0,100,2,3.26E-10,diet,0.00645331,5.48E-07,-0.080332492,0,0.080332492,9
1,1,58,4,0,100,2,0.000184291,diet,0.404206,0.141778,-0.635482102,0,0.635482102,10
1,1,58,4,0,100,2,0.010054481,diet,0.0199758,0.690243,-0.0701968,0,0.0701968,12
1,1,58,4,0,100,2,0.01959932,diet,0.00176286,-4.72061,0.424814922,1,0.424814922,13
1,1,58,4,0,100,2,0.959015051,diet,0.56747,-50.3213,0.519768895,1,0.519768895,17
1,1,58,4,0,100,3,0.012273909,diet,3.14E-05,-7.32616,2.185283554,1,2.185283554,7
1,1,58,4,0,100,3,2.09E-06,diet,0.00282657,0.00150434,-0.05312626,0,0.05312626,9
1,1,58,4,0,100,3,0.003736319,diet,0.766346,1.98904,-0.871143833,0,0.871143833,10
1,1,58,4,0,100,3,0.012620402,diet,0.0111616,-0.155023,0.013808075,1,0.013808075,12
1,1,58,4,0,100,3,0.021376814,diet,0.000649128,-7.46998,0.813552639,1,0.813552639,13
1,1,58,4,0,100,3,0.94999047,diet,0.218985,-139.406,1.562116583,1,1.562116583,17
1,1,58,4,0,100,4,0.014024716,diet,9.35E-06,-10.2561,4.582825323,1,4.582825323,7
1,1,58,4,0,100,4,2.12E-05,diet,0.00143481,0.00893523,-0.037319217,0,0.037319217,9
1,1,58,4,0,100,4,0.027911786,diet,0.875047,9.61625,-0.905601316,0,0.905601316,10
1,1,58,4,0,100,4,0.023958718,diet,0.00680282,-3.01639,0.208002692,1,0.208002692,12
1,1,58,4,0,100,4,0.023459489,diet,0.000273854,-10.4405,1.401068774,1,1.401068774,13
1,1,58,4,0,100,4,0.910624092,diet,0.116432,-187.299,2.327498337,1,2.327498337,17
1,1,58,4,0,100,5,0.014268689,diet,3.64E-06,-11.8061,7.478088877,1,7.478088877,7
1,1,58,4,0,100,5,2.25E-05,diet,0.000900527,0.00830918,-0.029258024,0,0.029258024,9
1,1,58,4,0,100,5,0.029020096,diet,0.913979,10.0114,-0.925667455,0,0.925667455,10
1,1,58,4,0,100,5,0.024604554,diet,0.00480566,-4.01826,0.285604081,1,0.285604081,12
1,1,58,4,0,100,5,0.024041282,diet,0.000139822,-12.3744,2.021327497,1,2.021327497,13
1,1,58,4,0,100,5,0.90804285,diet,0.0801714,-220.393,2.923837095,1,2.923837095,17
1,1,59,4,0,100,2,0.010561586,diet,5.01E-05,-5.6508,1.484594679,1,1.484594679,7
1,1,59,4,0,100,2,1.29E-09,diet,0.000497572,1.66E-06,-0.022306264,0,0.022306264,9
1,1,59,4,0,100,2,0.000334336,diet,0.40872,0.237667,-0.638789168,0,0.638789168,10
1,1,59,4,0,100,2,0.010759719,diet,0.00484877,-0.85764,0.08488704,1,0.08488704,12
1,1,59,4,0,100,2,0.030639676,diet,0.00039149,-13.3592,1.528758886,1,1.528758886,13
1,1,59,4,0,100,2,0.947704682,diet,0.585492,-45.6405,0.473372658,1,0.473372658,17
1,1,59,4,0,100,3,0.012754713,diet,1.19E-05,-8.89513,3.688186068,1,3.688186068,7
1,1,59,4,0,100,3,1.15E-06,diet,0.000228146,0.000608171,-0.015028398,0,0.015028398,9
1,1,59,4,0,100,3,0.003389341,diet,0.773413,1.84047,-0.875585045,0,0.875585045,10
1,1,59,4,0,100,3,0.014246324,diet,0.00266754,-2.38675,0.224185479,1,0.224185479,12
1,1,59,4,0,100,3,0.035529064,diet,0.000153057,-19.3537,2.859448048,1,2.859448048,13
1,1,59,4,0,100,3,0.934079409,diet,0.223526,-133.576,1.502909065,1,1.502909065,17
1,1,59,4,0,100,4,0.014206977,diet,3.57E-06,-11.7775,7.521077502,1,7.521077502,7
1,1,59,4,0,100,4,2.51E-05,diet,0.000121099,0.00394924,-0.008724942,0,0.008724942,9
1,1,59,4,0,100,4,0.030707811,diet,0.879599,10.3023,-0.905127297,0,0.905127297,10
1,1,59,4,0,100,4,0.026011249,diet,0.00161623,-7.22705,0.606805587,1,0.606805587,12
1,1,59,4,0,100,4,0.035033279,diet,6.62E-05,-21.9692,4.296718245,1,4.296718245,13
1,1,59,4,0,100,4,0.894015599,diet,0.118594,-180.593,2.251679298,1,2.251679298,17
1,1,59,4,0,100,5,0.014517832,diet,1.39E-06,-13.4317,12.30056542,1,12.30056542,7
1,1,59,4,0,100,5,3.26E-05,diet,7.84E-05,0.00286214,-0.005176776,0,0.005176776,9
1,1,59,4,0,100,5,0.034093812,diet,0.917039,11.2238,-0.922018937,0,0.922018937,10
1,1,59,4,0,100,5,0.02756211,diet,0.00113913,-8.78177,0.7828799,1,0.7828799,12
1,1,59,4,0,100,5,0.035420674,diet,3.43E-05,-24.577,6.038183267,1,6.038183267,13
1,1,59,4,0,100,5,0.888372988,diet,0.0817074,-211.988,2.822037854,1,2.822037854,17
1,1,60,4,0,100,2,0.008211084,diet,6.77E-05,-3.94008,0.989881715,1,0.989881715,7
1,1,60,4,0,100,2,5.09E-08,diet,6.60E-05,3.65E-05,-0.008118473,0,0.008118473,9
1,1,60,4,0,100,2,0.000468153,diet,0.389262,0.314749,-0.623158292,0,0.623158292,10
1,1,60,4,0,100,2,0.001912889,diet,0.00048143,-0.263904,0.065239775,1,0.065239775,12
1,1,60,4,0,100,2,0.010176623,diet,6.09E-05,-5.20894,1.296197919,1,1.296197919,13
1,1,60,4,0,100,2,0.9792312,diet,0.610062,-46.3379,0.472648706,1,0.472648706,17
1,1,60,4,0,100,3,0.013341237,diet,1.35E-05,-9.19651,3.622581141,1,3.622581141,7
1,1,60,4,0,100,3,4.05E-07,diet,2.99E-05,0.000174231,-0.005392195,0,0.005392195,9
1,1,60,4,0,100,3,0.004542548,diet,0.765593,2.32904,-0.869790122,0,0.869790122,10
1,1,60,4,0,100,3,0.015052287,diet,0.000273062,-6.03535,0.89437781,1,0.89437781,12
1,1,60,4,0,100,3,0.032138221,diet,2.48E-05,-23.0275,6.442652631,1,6.442652631,13
1,1,60,4,0,100,3,0.934925302,diet,0.234066,-129.474,1.448644009,1,1.448644009,17
1,1,60,4,0,100,4,0.013914858,diet,3.66E-06,-11.47,7.270635326,1,7.270635326,7
1,1,60,4,0,100,4,1.50E-06,diet,1.56E-05,0.000350341,-0.003564769,0,0.003564769,9
1,1,60,4,0,100,4,0.020136293,diet,0.876265,7.59771,-0.914579214,0,0.914579214,10
1,1,60,4,0,100,4,0.021970216,diet,0.000167227,-10.7173,1.686020456,1,1.686020456,12
1,1,60,4,0,100,4,0.031449645,diet,1.09E-05,-25.0672,9.537725518,1,9.537725518,13
1,1,60,4,0,100,4,0.912527491,diet,0.123538,-182.475,2.244765275,1,2.244765275,17
1,1,60,4,0,100,5,0.014376486,diet,1.34E-06,-13.344,12.42537817,1,12.42537817,7
1,1,60,4,0,100,5,4.18E-06,diet,9.94E-06,0.000362217,-0.001826845,0,0.001826845,9
1,1,60,4,0,100,5,0.031914361,diet,0.9151,10.7104,-0.923246608,0,0.923246608,10
1,1,60,4,0,100,5,0.027204883,diet,0.00011845,-14.7904,2.488767282,1,2.488767282,12
1,1,60,4,0,100,5,0.031015121,diet,5.67E-06,-26.6967,13.02663011,1,13.02663011,13
1,1,60,4,0,100,5,0.895484965,diet,0.0847642,-211.11,2.78461439,1,2.78461439,17
1,1,61,4,0,100,2,0.009835174,diet,0.000116001,-4.36694,0.902398691,1,0.902398691,7
1,1,61,4,0,100,2,1.64E-08,diet,0.207007,2.69E-05,-0.454980183,0,0.454980183,9
1,1,61,4,0,100,2,0.000404276,diet,0.292076,0.266122,-0.539692512,0,0.539692512,10
1,1,61,4,0,100,2,0.000644075,diet,0.00562778,0.139613,-0.066432987,0,0.066432987,12
1,1,61,4,0,100,2,0.010813483,diet,0.000618237,-3.09447,0.410034325,1,0.410034325,13
1,1,61,4,0,100,2,0.978302976,diet,0.494555,-66.736,0.6878787,1,0.6878787,17
1,1,61,4,0,100,3,0.017117519,diet,2.95E-05,-10.8898,3.143530046,1,3.143530046,7
1,1,61,4,0,100,3,3.82E-07,diet,0.108714,0.000479375,-0.329716904,0,0.329716904,9
1,1,61,4,0,100,3,0.008972921,diet,0.667517,3.86675,-0.806034598,0,0.806034598,10
1,1,61,4,0,100,3,0.015514586,diet,0.00389007,-2.14622,0.186378655,1,0.186378655,12
1,1,61,4,0,100,3,0.027025896,diet,0.000257452,-12.5771,1.668303243,1,1.668303243,13
1,1,61,4,0,100,3,0.931368695,diet,0.219593,-134.572,1.51891653,1,1.51891653,17
1,1,61,4,0,100,4,0.017607342,diet,8.89E-06,-13.3658,5.901959082,1,5.901959082,7
1,1,61,4,0,100,4,1.07E-06,diet,0.0603124,0.00116852,-0.245581482,0,0.245581482,9
1,1,61,4,0,100,4,0.018293778,diet,0.813982,6.94318,-0.881932869,0,0.881932869,10
1,1,61,4,0,100,4,0.019329919,diet,0.0026273,-3.85767,0.325859017,1,0.325859017,12
1,1,61,4,0,100,4,0.027617317,diet,0.000113631,-15.1709,2.580135317,1,2.580135317,13
1,1,61,4,0,100,4,0.917150576,diet,0.122955,-184.297,2.264927822,1,2.264927822,17
1,1,61,4,0,100,5,0.0182957,diet,3.43E-06,-15.7035,9.883413977,1,9.883413977,7
1,1,61,4,0,100,5,2.35E-06,diet,0.0396458,0.00228307,-0.199100753,0,0.199100753,9
1,1,61,4,0,100,5,0.031190283,diet,0.872046,10.3887,-0.90043379,0,0.90043379,10
1,1,61,4,0,100,5,0.024573735,diet,0.00195874,-6.21562,0.510984934,1,0.510984934,12
1,1,61,4,0,100,5,0.028543853,diet,5.89E-05,-17.6481,3.710534497,1,3.710534497,13
1,1,61,4,0,100,5,0.897394084,diet,0.0862875,-210.153,2.761238903,1,2.761238903,17
1,1,62,4,0,100,2,0.007406386,diet,6.42E-05,-3.51656,0.91630263,1,0.91630263,7
1,1,62,4,0,100,2,1.30E-08,diet,0.00104894,1.47E-05,-0.032386942,0,0.032386942,9
1,1,62,4,0,100,2,0.000400051,diet,0.351247,0.271141,-0.59198594,0,0.59198594,10
1,1,62,4,0,100,2,0.000617361,diet,0.00273255,0.0918348,-0.040463654,0,0.040463654,12
1,1,62,4,0,100,2,0.017318839,diet,0.000989784,-4.95676,0.519028054,1,0.519028054,13
1,1,62,4,0,100,2,0.97425735,diet,0.643918,-40.3444,0.411666026,1,0.411666026,17
1,1,62,4,0,100,3,0.014385348,diet,1.42E-05,-9.95191,3.808670936,1,3.808670936,7
1,1,62,4,0,100,3,5.82E-07,diet,0.000579577,0.000401839,-0.024050227,0,0.024050227,9
1,1,62,4,0,100,3,0.025666152,diet,0.737327,8.61833,-0.828787143,0,0.828787143,10
1,1,62,4,0,100,3,0.023958807,diet,0.00120877,-7.15586,0.654350234,1,0.654350234,12
1,1,62,4,0,100,3,0.039343374,diet,0.000337804,-18.7181,2.122238744,1,2.122238744,13
1,1,62,4,0,100,3,0.896645737,diet,0.260533,-110.819,1.246242971,1,1.246242971,17
1,1,62,4,0,100,4,0.014754428,diet,3.95E-06,-12.136,7.420906502,1,7.420906502,7
1,1,62,4,0,100,4,1.07E-06,diet,0.000338922,0.000618388,-0.018351454,0,0.018351454,9
1,1,62,4,0,100,4,0.030123917,diet,0.859705,10.0953,-0.894713755,0,0.894713755,10
1,1,62,4,0,100,4,0.025902275,diet,0.000594209,-9.77773,1.038219878,1,1.038219878,12
1,1,62,4,0,100,4,0.040033827,diet,0.000133973,-22.8187,3.447169683,1,3.447169683,13
1,1,62,4,0,100,4,0.889184479,diet,0.139224,-164.874,2.009931812,1,2.009931812,17
1,1,62,4,0,100,5,0.015385026,diet,1.45E-06,-14.2592,12.76678157,1,12.76678157,7
1,1,62,4,0,100,5,2.10E-06,diet,0.0002309,0.00098624,-0.015057331,0,0.015057331,9
1,1,62,4,0,100,5,0.036268388,diet,0.903562,11.6617,-0.912403975,0,0.912403975,10
1,1,62,4,0,100,5,0.028614747,diet,0.000363913,-12.4897,1.480923042,1,1.480923042,12
1,1,62,4,0,100,5,0.041451189,diet,6.52E-05,-26.7572,5.126170324,1,5.126170324,13
1,1,62,4,0,100,5,0.878278551,diet,0.0957761,-194.622,2.528466083,1,2.528466083,17
1,1,63,4,0,100,1,0.007519928,diet,0.000151286,-2.93739,0.599084535,1,0.599084535,7
1,1,63,4,0,100,1,7.34E-05,diet,0.00208496,0.0245752,-0.044052825,0,0.044052825,10
1,1,63,4,0,100,1,0.012870548,diet,0.00443459,-1.37137,0.126679884,1,0.126679884,13
1,1,63,4,0,100,1,0.979536076,diet,0.99236,1.27406,-0.012873194,0,0.012873194,17
1,1,63,4,0,100,2,0.00774117,diet,7.82E-05,-3.55661,0.866270474,1,0.866270474,7
1,1,63,4,0,100,2,9.93E-09,diet,1.62E-05,7.34E-06,-0.004018364,0,0.004018364,9
1,1,63,4,0,100,2,0.000194868,diet,0.32754,0.144729,-0.571970611,0,0.571970611,10
1,1,63,4,0,100,2,0.000538041,diet,0.0031821,0.0956293,-0.04687208,0,0.04687208,12
1,1,63,4,0,100,2,0.013833614,diet,0.00499529,-1.4091,0.125051687,1,0.125051687,13
1,1,63,4,0,100,2,0.977692298,diet,0.664188,-37.8004,0.384678564,1,0.384678564,17
1,1,63,4,0,100,3,0.014310682,diet,1.51E-05,-9.80485,3.673975374,1,3.673975374,7
1,1,63,4,0,100,3,4.55E-07,diet,5.78E-06,0.000115622,-0.00221542,0,0.00221542,9
1,1,63,4,0,100,3,0.025493413,diet,0.719446,8.51496,-0.818145786,0,0.818145786,10
1,1,63,4,0,100,3,0.023215815,diet,0.00119491,-6.88758,0.637041255,1,0.637041255,12
1,1,63,4,0,100,3,0.038485743,diet,0.00173427,-11.9294,0.882503406,1,0.882503406,13
1,1,63,4,0,100,3,0.898493893,diet,0.277603,-105.53,1.178428433,1,1.178428433,17
1,1,63,4,0,100,4,0.014628827,diet,3.85E-06,-12.0578,7.453016704,1,7.453016704,7
1,1,63,4,0,100,4,7.84E-07,diet,2.13E-06,7.82E-05,-0.000919898,0,0.000919898,9
1,1,63,4,0,100,4,0.02916502,diet,0.849343,9.83297,-0.88995193,0,0.88995193,10
1,1,63,4,0,100,4,0.024841335,diet,0.000464706,-9.88402,1.130796642,1,1.130796642,12
1,1,63,4,0,100,4,0.039230467,diet,0.000688241,-15.8612,1.469151306,1,1.469151306,13
1,1,63,4,0,100,4,0.892133567,diet,0.149498,-159.365,1.920693442,1,1.920693442,17
1,1,63,4,0,100,5,0.015176649,diet,1.33E-06,-14.1819,13.17334028,1,13.17334028,7
1,1,63,4,0,100,5,1.61E-06,diet,9.70E-07,-8.13E-05,0.000647978,1,0.000647978,9
1,1,63,4,0,100,5,0.032384086,diet,0.896416,10.7539,-0.912588484,0,0.912588484,10
1,1,63,4,0,100,5,0.026350031,diet,0.000226059,-12.5385,1.737513982,1,1.737513982,12
1,1,63,4,0,100,5,0.040931819,diet,0.000334042,-19.6816,2.221271871,1,2.221271871,13
1,1,63,4,0,100,5,0.885155807,diet,0.103021,-190.382,2.436793531,1,2.436793531,17
1,1,64,4,0,100,1,0.005810923,diet,0.000171136,-2.04837,0.431113909,1,0.431113909,7
1,1,64,4,0,100,1,7.26E-05,diet,0.0039304,0.028992,-0.061534156,0,0.061534156,10
1,1,64,4,0,100,1,0.003767073,diet,0.000354669,-0.89011,0.181196102,1,0.181196102,13
1,1,64,4,0,100,1,0.990349358,diet,0.991077,0.0727297,-0.00073091,0,0.00073091,17
1,1,64,4,0,100,2,0.006039589,diet,0.000121545,-2.35895,0.536796474,1,0.536796474,7
1,1,64,4,0,100,2,1.31E-08,diet,0.00291416,1.61E-05,-0.053982718,0,0.053982718,9
1,1,64,4,0,100,2,0.000118711,diet,0.314454,0.0935667,-0.560550286,0,0.560550286,10
1,1,64,4,0,100,2,0.00067158,diet,0.0121388,0.194391,-0.104080711,0,0.104080711,12
1,1,64,4,0,100,2,0.005790134,diet,0.000541502,-1.37201,0.225551691,1,0.225551691,13
1,1,64,4,0,100,2,0.987379973,diet,0.669831,-38.3133,0.387996752,1,0.387996752,17
1,1,64,4,0,100,3,0.010673203,diet,2.75E-05,-6.36318,2.030586603,1,2.030586603,7
1,1,64,4,0,100,3,8.55E-07,diet,0.00112109,0.00061373,-0.033457149,0,0.033457149,9
1,1,64,4,0,100,3,0.023233236,diet,0.701857,7.91823,-0.810036794,0,0.810036794,10
1,1,64,4,0,100,3,0.020748858,diet,0.00504397,-2.93451,0.221130472,1,0.221130472,12
1,1,64,4,0,100,3,0.039105136,diet,0.0002224,-20.2155,2.607290507,1,2.607290507,13
1,1,64,4,0,100,3,0.906238713,diet,0.291728,-102.721,1.137733121,1,1.137733121,17
1,1,64,4,0,100,4,0.010945035,diet,7.56E-06,-7.9653,3.977470836,1,3.977470836,7
1,1,64,4,0,100,4,1.09E-06,diet,0.00044023,0.000654537,-0.020929669,0,0.020929669,9
1,1,64,4,0,100,4,0.027396956,diet,0.837553,9.3699,-0.885243053,0,0.885243053,10
1,1,64,4,0,100,4,0.022521678,diet,0.00217314,-5.26626,0.436505126,1,0.436505126,12
1,1,64,4,0,100,4,0.039651054,diet,9.40E-05,-23.9688,4.080751119,1,4.080751119,13
1,1,64,4,0,100,4,0.899484187,diet,0.159733,-155.46,1.850922975,1,1.850922975,17
1,1,64,4,0,100,5,0.011436789,diet,2.73E-06,-9.53679,6.914697974,1,6.914697974,7
1,1,64,4,0,100,5,1.43E-06,diet,0.00021497,0.000715234,-0.014564595,0,0.014564595,9
1,1,64,4,0,100,5,0.029957556,diet,0.887777,10.1524,-0.91042451,0,0.91042451,10
1,1,64,4,0,100,5,0.023779241,diet,0.00117027,-7.1613,0.660903054,1,0.660903054,12
1,1,64,4,0,100,5,0.041180042,diet,4.68E-05,-27.9163,6.010499507,1,6.010499507,13
1,1,64,4,0,100,5,0.893644945,diet,0.110788,-186.565,2.351993124,1,2.351993124,17
1,1,65,4,0,100,2,0.007699888,diet,7.39E-05,-3.57792,0.887313188,1,0.887313188,7
1,1,65,4,0,100,2,6.45E-08,diet,0.00300014,6.93E-05,-0.054772357,0,0.054772357,9
1,1,65,4,0,100,2,0.0001321,diet,0.304034,0.102263,-0.551153206,0,0.551153206,10
1,1,65,4,0,100,2,0.001448574,diet,0.00226544,0.064779,-0.017162265,0,0.017162265,12
1,1,65,4,0,100,2,0.006089723,diet,5.68E-05,-2.84654,0.80028697,1,0.80028697,13
1,1,65,4,0,100,2,0.984629651,diet,0.69057,-34.9296,0.35386009,1,0.35386009,17
1,1,65,4,0,100,3,0.012591667,diet,1.67E-05,-8.34372,3.078693435,1,3.078693435,7
1,1,65,4,0,100,3,1.84E-06,diet,0.00121621,0.00119697,-0.034821331,0,0.034821331,9
1,1,65,4,0,100,3,0.022478673,diet,0.692515,7.70516,-0.805162902,0,0.805162902,10
1,1,65,4,0,100,3,0.021675929,diet,0.00102896,-6.60607,0.643660791,1,0.643660791,12
1,1,65,4,0,100,3,0.041441972,diet,2.32E-05,-31.0273,8.594970113,1,8.594970113,13
1,1,65,4,0,100,3,0.901809915,diet,0.3052,-97.7054,1.079936456,1,1.079936456,17
1,1,65,4,0,100,4,0.012873179,diet,4.59E-06,-10.2189,6.003853514,1,6.003853514,7
1,1,65,4,0,100,4,2.19E-06,diet,0.000507338,0.00119223,-0.022426965,0,0.022426965,9
1,1,65,4,0,100,4,0.028770516,diet,0.83074,9.67543,-0.879883719,0,0.879883719,10
1,1,65,4,0,100,4,0.024395719,diet,0.000488794,-9.53927,1.081336288,1,1.081336288,12
1,1,65,4,0,100,4,0.042027542,diet,9.82E-06,-35.1419,13.40823692,1,13.40823692,13
1,1,65,4,0,100,4,0.891930855,diet,0.168249,-148.769,1.764295952,1,1.764295952,17
1,1,65,4,0,100,5,0.013266862,diet,1.66E-06,-11.9194,10.28625273,1,10.28625273,7
1,1,65,4,0,100,5,2.09E-06,diet,0.000263986,0.00100943,-0.016119311,0,0.016119311,9
